time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1,"(0.0, 0.0)",500,4.995526931999977,5.0,-100,0,0,180
2,"(0.0, 0.0)",500,4.990624047999951,5.0,-100,0,0,200
3,"(0.0, 0.0)",500,4.9862942519999285,5.0,-100,0,0,181
4,"(0.0, 0.0)",500,4.981964455999906,5.0,-100,0,0,177
5,"(0.0, 0.0)",500,4.977419751999882,5.0,-100,0,0,187
6,"(0.0, 0.0)",500,4.973018319999859,5.0,-100,0,0,183
7,"(0.0, 0.0)",500,4.968688523999837,5.0,-100,0,0,169
8,"(0.0, 0.0)",500,4.964215455999813,5.0,-100,0,0,183
9,"(0.0, 0.0)",500,4.959527479999789,5.0,-100,0,0,182
10,"(0.0, 0.0)",500,4.954982775999765,5.0,-100,0,0,181
11,"(0.0, 0.0)",500,4.950509707999742,5.0,-100,0,0,177
12,"(0.0, 0.0)",500,4.9462515479997196,5.0,-100,0,0,181
13,"(0.0, 0.0)",500,4.9416352079996955,5.0,-100,0,0,190
14,"(0.0, 0.0)",500,4.937408683999673,5.0,-100,0,0,171
15,"(0.0, 0.0)",500,4.933150523999651,5.0,-100,0,0,179
16,"(0.0, 0.0)",500,4.928677455999628,5.0,-100,0,0,176
17,"(0.0, 0.0)",500,4.924276023999605,5.0,-100,0,0,177
18,"(0.0, 0.0)",500,4.919906227999582,5.0,-100,0,0,182
19,"(0.0, 0.0)",500,4.915464795999559,5.0,-100,0,0,182
20,"(0.0, 0.0)",500,4.910951727999535,5.0,-100,0,0,181
21,"(0.0, 0.0)",500,4.9064070239995115,5.0,-100,0,0,180
22,"(0.0, 0.0)",500,4.902037227999489,5.0,-100,0,0,183
23,"(0.0, 0.0)",500,4.8974208879994645,5.0,-100,0,0,180
24,"(0.0, 0.0)",500,4.893091091999442,5.0,-100,0,0,179
25,"(0.0, 0.0)",500,4.888188207999416,5.0,-100,0,0,200
26,"(0.0, 0.0)",500,4.883500231999392,5.0,-100,0,0,181
27,"(0.0, 0.0)",500,4.879098799999369,5.0,-100,0,0,178
28,"(0.0, 0.0)",500,4.8744108239993444,5.0,-100,0,0,187
29,"(0.0, 0.0)",500,4.870439207999324,5.0,-100,0,0,174
30,"(0.0, 0.0)",500,4.866109411999301,5.0,-100,0,0,180
31,"(0.0, 0.0)",500,4.861707979999278,5.0,-100,0,0,181
32,"(0.0, 0.0)",500,4.857449819999256,5.0,-100,0,0,180
33,"(0.0, 0.0)",500,4.853120023999233,5.0,-100,0,0,180
34,"(0.0, 0.0)",500,4.84860695599921,5.0,-100,0,0,181
35,"(0.0, 0.0)",500,4.844308795999187,5.0,-100,0,0,181
36,"(0.0, 0.0)",500,4.839405911999162,5.0,-100,0,0,200
37,"(0.0, 0.0)",500,4.83521938799914,5.0,-100,0,0,181
38,"(0.0, 0.0)",500,4.830674683999116,5.0,-100,0,0,181
39,"(0.0, 0.0)",500,4.826344887999094,5.0,-100,0,0,182
40,"(0.0, 0.0)",500,4.822086727999071,5.0,-100,0,0,183
41,"(0.0, 0.0)",500,4.817183843999046,5.0,-100,0,0,200
42,"(0.0, 0.0)",500,4.812710775999022,5.0,-100,0,0,187
43,"(0.0, 0.0)",500,4.808237707998999,5.0,-100,0,0,180
44,"(0.0, 0.0)",500,4.803621367998975,5.0,-100,0,0,182
45,"(0.0, 0.0)",500,4.7995064799989535,5.0,-100,0,0,175
46,"(0.0, 0.0)",500,4.79496177599893,5.0,-100,0,0,178
47,"(0.0, 0.0)",500,4.790058891998904,5.0,-100,0,0,200
48,"(0.0, 0.0)",500,4.785617459998881,5.0,-100,0,0,180
49,"(0.0, 0.0)",500,4.780714575998855,5.0,-100,0,0,200
50,"(0.0, 0.0)",500,4.776344779998833,5.0,-100,0,0,183
51,"(0.0, 0.0)",500,4.772261527998811,5.0,-100,0,0,175
52,"(0.0, 0.0)",500,4.767358643998786,5.0,-100,0,0,200
53,"(0.0, 0.0)",500,4.763100483998763,5.0,-100,0,0,176
54,"(0.0, 0.0)",500,4.75865905199874,5.0,-100,0,0,182
55,"(0.0, 0.0)",500,4.754042711998716,5.0,-100,0,0,186
56,"(0.0, 0.0)",500,4.749498007998692,5.0,-100,0,0,185
57,"(0.0, 0.0)",500,4.7453114839986705,5.0,-100,0,0,173
58,"(0.0, 0.0)",500,4.740941687998648,5.0,-100,0,0,178
59,"(0.0, 0.0)",500,4.736540255998625,5.0,-100,0,0,176
60,"(0.0, 0.0)",500,4.731637371998599,5.0,-100,0,0,200
61,"(0.0, 0.0)",500,4.727092667998575,5.0,-100,0,0,180
62,"(0.0, 0.0)",500,4.72218978399855,5.0,-100,0,0,200
63,"(0.0, 0.0)",500,4.717788351998527,5.0,-100,0,0,180
64,"(0.0, 0.0)",500,4.7133152839985035,5.0,-100,0,0,185
65,"(0.0, 0.0)",500,4.70884221599848,5.0,-100,0,0,191
66,"(0.0, 0.0)",500,4.704512419998458,5.0,-100,0,0,177
67,"(0.0, 0.0)",500,4.699609535998432,5.0,-100,0,0,200
68,"(0.0, 0.0)",500,4.69535137599841,5.0,-100,0,0,168
69,"(0.0, 0.0)",500,4.691053215998387,5.0,-100,0,0,181
70,"(0.0, 0.0)",500,4.686365239998363,5.0,-100,0,0,184
71,"(0.0, 0.0)",500,4.682178715998341,5.0,-100,0,0,177
72,"(0.0, 0.0)",500,4.677705647998318,5.0,-100,0,0,181
73,"(0.0, 0.0)",500,4.673590759998296,5.0,-100,0,0,178
74,"(0.0, 0.0)",500,4.669475871998275,5.0,-100,0,0,171
75,"(0.0, 0.0)",500,4.66478789599825,5.0,-100,0,0,186
76,"(0.0, 0.0)",500,4.659885011998225,5.0,-100,0,0,200
77,"(0.0, 0.0)",500,4.6556268519982025,5.0,-100,0,0,177
78,"(0.0, 0.0)",500,4.6512254199981795,5.0,-100,0,0,180
79,"(0.0, 0.0)",500,4.646322535998154,5.0,-100,0,0,200
80,"(0.0, 0.0)",500,4.64177783199813,5.0,-100,0,0,183
81,"(0.0, 0.0)",500,4.637161491998106,5.0,-100,0,0,186
82,"(0.0, 0.0)",500,4.6328316959980835,5.0,-100,0,0,172
83,"(0.0, 0.0)",500,4.628573535998061,5.0,-100,0,0,180
84,"(0.0, 0.0)",500,4.624172103998038,5.0,-100,0,0,176
85,"(0.0, 0.0)",500,4.619627399998015,5.0,-100,0,0,188
86,"(0.0, 0.0)",500,4.61493942399799,5.0,-100,0,0,187
87,"(0.0, 0.0)",500,4.610824535997969,5.0,-100,0,0,173
88,"(0.0, 0.0)",500,4.6063831039979455,5.0,-100,0,0,169
89,"(0.0, 0.0)",500,4.601766763997921,5.0,-100,0,0,186
90,"(0.0, 0.0)",500,4.597365331997898,5.0,-100,0,0,187
91,"(0.0, 0.0)",500,4.593107171997876,5.0,-100,0,0,174
92,"(0.0, 0.0)",500,4.588705739997853,5.0,-100,0,0,182
93,"(0.0, 0.0)",500,4.584447579997831,5.0,-100,0,0,180
94,"(0.0, 0.0)",500,4.58033269199781,5.0,-100,0,0,169
95,"(0.0, 0.0)",500,4.5757163519977855,5.0,-100,0,0,182
96,"(0.0, 0.0)",500,4.571203283997762,5.0,-100,0,0,181
97,"(0.0, 0.0)",500,4.566372035997737,5.0,-100,0,0,187
98,"(0.0, 0.0)",500,4.561612423997712,5.0,-100,0,0,189
99,"(0.0, 0.0)",500,4.557210991997689,5.0,-100,0,0,180
100,"(0.0, 0.0)",500,4.552697923997665,5.0,-100,0,0,177
101,"(0.0, 0.0)",500,4.548296491997642,5.0,-100,0,0,186
102,"(0.0, 0.0)",500,4.543751787997619,5.0,-100,0,0,178
103,"(0.0, 0.0)",500,4.539350355997596,5.0,-100,0,0,181
104,"(0.0, 0.0)",500,4.534662379997571,5.0,-100,0,0,184
105,"(0.0, 0.0)",500,4.529831131997546,5.0,-100,0,0,188
106,"(0.0, 0.0)",500,4.525644607997524,5.0,-100,0,0,172
107,"(0.0, 0.0)",500,4.5211315399975005,5.0,-100,0,0,173
108,"(0.0, 0.0)",500,4.516658471997477,5.0,-100,0,0,178
109,"(0.0, 0.0)",500,4.5121137679974535,5.0,-100,0,0,182
110,"(0.0, 0.0)",500,4.50756906399743,5.0,-100,0,0,181
111,"(0.0, 0.0)",500,4.503382539997408,5.0,-100,0,0,175
112,"(0.0, 0.0)",500,4.498909471997385,5.0,-100,0,0,179
113,"(0.0, 0.0)",500,4.49425313199736,5.0,-100,0,0,187
114,"(0.0, 0.0)",500,4.489350247997335,5.0,-100,0,0,200
115,"(0.0, 0.0)",500,4.485092087997312,5.0,-100,0,0,184
116,"(0.0, 0.0)",500,4.480475747997288,5.0,-100,0,0,190
117,"(0.0, 0.0)",500,4.475931043997265,5.0,-100,0,0,182
118,"(0.0, 0.0)",500,4.471346339997241,5.0,-100,0,0,178
119,"(0.0, 0.0)",500,4.466873271997217,5.0,-100,0,0,176
120,"(0.0, 0.0)",500,4.462328567997194,5.0,-100,0,0,177
121,"(0.0, 0.0)",500,4.457927135997171,5.0,-100,0,0,174
122,"(0.0, 0.0)",500,4.453597339997148,5.0,-100,0,0,180
123,"(0.0, 0.0)",500,4.449155907997125,5.0,-100,0,0,180
124,"(0.0, 0.0)",500,4.444826111997102,5.0,-100,0,0,178
125,"(0.0, 0.0)",500,4.440353043997079,5.0,-100,0,0,182
126,"(0.0, 0.0)",500,4.436198155997057,5.0,-100,0,0,176
127,"(0.0, 0.0)",500,4.4318683599970345,5.0,-100,0,0,175
128,"(0.0, 0.0)",500,4.4278251079970135,5.0,-100,0,0,178
129,"(0.0, 0.0)",500,4.42335203999699,5.0,-100,0,0,184
130,"(0.0, 0.0)",500,4.4190222439969675,5.0,-100,0,0,179
131,"(0.0, 0.0)",500,4.414692447996945,5.0,-100,0,0,178
132,"(0.0, 0.0)",500,4.410322651996922,5.0,-100,0,0,175
133,"(0.0, 0.0)",500,4.405634675996898,5.0,-100,0,0,181
134,"(0.0, 0.0)",500,4.401448151996876,5.0,-100,0,0,176
135,"(0.0, 0.0)",500,4.396975083996852,5.0,-100,0,0,183
136,"(0.0, 0.0)",500,4.392502015996829,5.0,-100,0,0,183
137,"(0.0, 0.0)",500,4.3875991319968035,5.0,-100,0,0,200
138,"(0.0, 0.0)",500,4.38305442799678,5.0,-100,0,0,187
139,"(0.0, 0.0)",500,4.378867903996758,5.0,-100,0,0,177
140,"(0.0, 0.0)",500,4.374251563996734,5.0,-100,0,0,185
141,"(0.0, 0.0)",500,4.36970685999671,5.0,-100,0,0,188
142,"(0.0, 0.0)",500,4.365480335996688,5.0,-100,0,0,172
143,"(0.0, 0.0)",500,4.361365447996667,5.0,-100,0,0,172
144,"(0.0, 0.0)",500,4.357250559996645,5.0,-100,0,0,179
145,"(0.0, 0.0)",500,4.352705855996621,5.0,-100,0,0,180
146,"(0.0, 0.0)",500,4.348232787996598,5.0,-100,0,0,185
147,"(0.0, 0.0)",500,4.343759719996575,5.0,-100,0,0,179
148,"(0.0, 0.0)",500,4.339286651996551,5.0,-100,0,0,180
149,"(0.0, 0.0)",500,4.334383767996526,5.0,-100,0,0,200
150,"(0.0, 0.0)",500,4.330268879996504,5.0,-100,0,0,178
151,"(0.0, 0.0)",500,4.325795811996481,5.0,-100,0,0,181
152,"(0.0, 0.0)",500,4.321426015996458,5.0,-100,0,0,178
153,"(0.0, 0.0)",500,4.316952947996435,5.0,-100,0,0,182
154,"(0.0, 0.0)",500,4.312623151996412,5.0,-100,0,0,174
155,"(0.0, 0.0)",500,4.308579899996391,5.0,-100,0,0,173
156,"(0.0, 0.0)",500,4.3040668319963675,5.0,-100,0,0,181
157,"(0.0, 0.0)",500,4.299593763996344,5.0,-100,0,0,186
158,"(0.0, 0.0)",500,4.29490578799632,5.0,-100,0,0,185
159,"(0.0, 0.0)",500,4.290002903996294,5.0,-100,0,0,200
160,"(0.0, 0.0)",500,4.285888015996273,5.0,-100,0,0,174
161,"(0.0, 0.0)",500,4.280985131996247,5.0,-100,0,0,200
162,"(0.0, 0.0)",500,4.276583699996224,5.0,-100,0,0,185
163,"(0.0, 0.0)",500,4.2718957239962,5.0,-100,0,0,186
164,"(0.0, 0.0)",500,4.267136111996175,5.0,-100,0,0,185
165,"(0.0, 0.0)",500,4.262233227996149,5.0,-100,0,0,200
166,"(0.0, 0.0)",500,4.257863431996126,5.0,-100,0,0,179
167,"(0.0, 0.0)",500,4.253350363996103,5.0,-100,0,0,183
168,"(0.0, 0.0)",500,4.248805659996079,5.0,-100,0,0,180
169,"(0.0, 0.0)",500,4.2439027759960535,5.0,-100,0,0,200
170,"(0.0, 0.0)",500,4.240002795996033,5.0,-100,0,0,167
171,"(0.0, 0.0)",500,4.235744635996011,5.0,-100,0,0,179
172,"(0.0, 0.0)",500,4.2310566599959865,5.0,-100,0,0,184
173,"(0.0, 0.0)",500,4.226368683995962,5.0,-100,0,0,184
174,"(0.0, 0.0)",500,4.221823979995938,5.0,-100,0,0,184
175,"(0.0, 0.0)",500,4.217565819995916,5.0,-100,0,0,175
176,"(0.0, 0.0)",500,4.212949479995892,5.0,-100,0,0,182
177,"(0.0, 0.0)",500,4.208046595995866,5.0,-100,0,0,200
178,"(0.0, 0.0)",500,4.2032869839958416,5.0,-100,0,0,183
179,"(0.0, 0.0)",500,4.198384099995816,5.0,-100,0,0,200
180,"(0.0, 0.0)",500,4.193624487995791,5.0,-100,0,0,180
181,"(0.0, 0.0)",500,4.189366327995769,5.0,-100,0,0,178
182,"(0.0, 0.0)",500,4.184749987995745,5.0,-100,0,0,186
183,"(0.0, 0.0)",500,4.17999037599572,5.0,-100,0,0,188
184,"(0.0, 0.0)",500,4.175660579995697,5.0,-100,0,0,181
185,"(0.0, 0.0)",500,4.171259147995674,5.0,-100,0,0,181
186,"(0.0, 0.0)",500,4.166714443995651,5.0,-100,0,0,185
187,"(0.0, 0.0)",500,4.162384647995628,5.0,-100,0,0,176
188,"(0.0, 0.0)",500,4.1574817639956025,5.0,-100,0,0,200
189,"(0.0, 0.0)",500,4.152937059995579,5.0,-100,0,0,182
190,"(0.0, 0.0)",500,4.148392355995555,5.0,-100,0,0,180
191,"(0.0, 0.0)",500,4.143919287995532,5.0,-100,0,0,181
192,"(0.0, 0.0)",500,4.139016403995506,5.0,-100,0,0,200
193,"(0.0, 0.0)",500,4.134400063995482,5.0,-100,0,0,182
194,"(0.0, 0.0)",500,4.129783723995458,5.0,-100,0,0,180
195,"(0.0, 0.0)",500,4.125310655995435,5.0,-100,0,0,180
196,"(0.0, 0.0)",500,4.120980859995412,5.0,-100,0,0,177
197,"(0.0, 0.0)",500,4.11672269999539,5.0,-100,0,0,177
198,"(0.0, 0.0)",500,4.112536175995368,5.0,-100,0,0,175
199,"(0.0, 0.0)",500,4.108278015995346,5.0,-100,0,0,181
200,"(0.0, 0.0)",500,4.1038049479953225,5.0,-100,0,0,182
201,"(0.0, 0.0)",500,4.098902063995297,5.0,-100,0,0,200
202,"(0.0, 0.0)",500,4.094357359995273,5.0,-100,0,0,185
203,"(0.0, 0.0)",500,4.08995592799525,5.0,-100,0,0,183
204,"(0.0, 0.0)",500,4.0854112239952265,5.0,-100,0,0,180
205,"(0.0, 0.0)",500,4.080794883995202,5.0,-100,0,0,183
206,"(0.0, 0.0)",500,4.076178543995178,5.0,-100,0,0,183
207,"(0.0, 0.0)",500,4.071275659995153,5.0,-100,0,0,200
208,"(0.0, 0.0)",500,4.066802591995129,5.0,-100,0,0,184
209,"(0.0, 0.0)",500,4.062647703995108,5.0,-100,0,0,183
210,"(0.0, 0.0)",500,4.058317907995085,5.0,-100,0,0,181
211,"(0.0, 0.0)",500,4.053844839995062,5.0,-100,0,0,181
212,"(0.0, 0.0)",500,4.049371771995038,5.0,-100,0,0,182
213,"(0.0, 0.0)",500,4.044930339995015,5.0,-100,0,0,182
214,"(0.0, 0.0)",500,4.040313999994991,5.0,-100,0,0,185
215,"(0.0, 0.0)",500,4.035697659994967,5.0,-100,0,0,191
216,"(0.0, 0.0)",500,4.031654407994946,5.0,-100,0,0,171
217,"(0.0, 0.0)",500,4.027038067994922,5.0,-100,0,0,184
218,"(0.0, 0.0)",500,4.022135183994896,5.0,-100,0,0,200
219,"(0.0, 0.0)",500,4.017733751994873,5.0,-100,0,0,182
220,"(0.0, 0.0)",500,4.013435591994851,5.0,-100,0,0,178
221,"(0.0, 0.0)",500,4.009034159994828,5.0,-100,0,0,180
222,"(0.0, 0.0)",500,4.004489455994804,5.0,-100,0,0,176
223,"(0.0, 0.0)",500,4.0005167130227015,5.0,-100,0,0,176
