time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1423,"(400, 500)",479.6071763389868,1.9925951598196505,5.0,6194.122229249615,0,0,85
1424,"(400, 500)",479.5368255924889,1.9896163138362875,5.0,6193.122229249615,0,0,200
1425,"(400, 500)",479.46866378599094,1.9888188478529256,5.0,6192.122229249615,0,0,83
1426,"(400, 500)",479.40044179549295,1.988247041869564,5.0,6191.122229249615,0,0,101
1427,"(400, 500)",479.3322343080734,1.987299135886202,5.0,6190.122229249615,0,0,93
1428,"(400, 500)",479.26468261944603,1.9875147499028407,5.0,6189.122229249615,0,0,72
1429,"(400, 500)",479.19727067881877,1.9872438239194792,5.0,6188.122229249615,0,0,77
1430,"(400, 500)",479.12959340109893,1.9868224579361176,5.0,6187.122229249615,0,0,89
1431,"(400, 500)",479.05991119664793,1.9838436119527545,5.0,6186.122229249615,0,0,200
1432,"(400, 500)",478.99287112613445,1.9833822459693928,5.0,6185.122229249615,0,0,97
1433,"(400, 500)",478.92670029357754,1.9833721999860314,5.0,6184.122229249615,0,0,88
1434,"(400, 500)",478.8577360050208,1.9803933540026684,5.0,6183.122229249615,0,0,200
1435,"(400, 500)",478.79190275246395,1.9797815480193066,5.0,6182.122229249615,0,0,91
1436,"(400, 500)",478.7229384639072,1.9768027020359435,5.0,6181.122229249615,0,0,200
1437,"(400, 500)",478.65629653135034,1.9758147960525816,5.0,6180.122229249615,0,0,102
1438,"(400, 500)",478.58733224279354,1.9728359500692185,5.0,6179.122229249615,0,0,200
1439,"(400, 500)",478.52088540623663,1.972675464085857,5.0,6178.122229249615,0,0,88
1440,"(400, 500)",478.4518166612012,1.969696618102494,5.0,6177.122229249615,0,0,200
1441,"(400, 500)",478.38554622416547,1.9690495921191322,5.0,6176.122229249615,0,0,96
1442,"(400, 500)",478.3187279271299,1.9684777861357705,5.0,6175.122229249615,0,0,81
1443,"(400, 500)",478.24965918209443,1.9654989401524074,5.0,6174.122229249615,0,0,200
1444,"(400, 500)",478.180590437059,1.9625200941690444,5.0,6173.122229249615,0,0,200
1445,"(400, 500)",478.1132737844864,1.9616074081856825,5.0,6172.122229249615,0,0,98
1446,"(400, 500)",478.0472511833126,1.9609203822023207,5.0,6171.122229249615,0,0,89
1447,"(400, 500)",477.9782700541389,1.9579415362189576,5.0,6170.122229249615,0,0,200
1448,"(400, 500)",477.91181107696485,1.9572945102355959,5.0,6169.122229249615,0,0,84
1449,"(400, 500)",477.84525277179114,1.9569835842522343,5.0,6168.122229249615,0,0,96
1450,"(400, 500)",477.7785897306173,1.9566726582688727,5.0,6167.122229249615,0,0,93
1451,"(400, 500)",477.7122830334436,1.9557599722855108,5.0,6166.122229249615,0,0,95
1452,"(400, 500)",477.64627840026975,1.9558251463021494,5.0,6165.122229249615,0,0,74
1453,"(400, 500)",477.5772972710961,1.9528463003187864,5.0,6164.122229249615,0,0,200
1454,"(400, 500)",477.51127164861447,1.9526105943354248,5.0,6163.122229249615,0,0,79
1455,"(400, 500)",477.44435697772536,1.951813128352063,5.0,6162.122229249615,0,0,91
1456,"(400, 500)",477.3783316851543,1.9513917623687014,5.0,6161.122229249615,0,0,90
1457,"(400, 500)",477.3122385245836,1.9504038563853394,5.0,6160.122229249615,0,0,99
1458,"(400, 500)",477.2455821960129,1.9500577104019778,5.0,6159.122229249615,0,0,100
1459,"(400, 500)",477.1793001394418,1.9490698044186159,5.0,6158.122229249615,0,0,92
1460,"(400, 500)",477.11263730173454,1.948382778435254,5.0,6157.122229249615,0,0,96
1461,"(400, 500)",477.0467460203213,1.9473948724518921,5.0,6156.122229249615,0,0,87
1462,"(400, 500)",476.9806606469079,1.9467478464685304,5.0,6155.122229249615,0,0,90
1463,"(400, 500)",476.9150799704666,1.9461360404851686,5.0,6154.122229249615,0,0,88
1464,"(400, 500)",476.8465420549887,1.9431571945018056,5.0,6153.122229249615,0,0,200
1465,"(400, 500)",476.7805222838614,1.942735828518444,5.0,6152.122229249615,0,0,97
1466,"(400, 500)",476.7141896047339,1.9429162225350827,5.0,6151.122229249615,0,0,75
1467,"(400, 500)",476.6457228896067,1.9399373765517196,5.0,6150.122229249615,0,0,200
1468,"(400, 500)",476.57976143847935,1.939440790568358,5.0,6149.122229249615,0,0,86
1469,"(400, 500)",476.514068075352,1.9389042045849962,5.0,6148.122229249615,0,0,84
1470,"(400, 500)",476.4483096402245,1.9383676186016345,5.0,6147.122229249615,0,0,91
1471,"(400, 500)",476.3823519010972,1.938131912618273,5.0,6146.122229249615,0,0,80
