time,nb dead,nb package,min E,max E
102,0,0,9.767546640001681,9.999351711999992
103,0,0,9.765222652001698,9.999351711999992
104,0,0,9.763216844001713,9.999324699999992
105,0,0,9.760463040001733,9.999324699999992
106,0,0,9.758385596001748,9.999297687999992
107,0,0,9.755663428001768,9.999297687999992
108,0,0,9.753411076001784,9.999270675999991
109,0,0,9.751405268001799,9.999270675999991
110,0,0,9.749511096001813,9.999245271999996
111,0,0,9.74721874400183,9.999245271999996
112,0,0,9.744783120001847,9.99924366399999
113,0,0,9.741742772001869,9.99921665199999
114,0,0,9.739705328001884,9.99921665199999
115,0,0,9.736951524001904,9.99918963999999
116,0,0,9.734484264001923,9.99918963999999
117,0,0,9.731587188001944,9.99918860000001
118,0,0,9.729907924001957,9.99916262799999
119,0,0,9.727615572001973,9.999156144000011
120,0,0,9.725076676001992,9.999137999999999
121,0,0,9.722466144002011,9.999137999999999
122,0,0,9.720818516002023,9.999137999999999
123,0,0,9.71842289200204,9.999137999999999
124,0,0,9.715485816002062,9.999137999999999
125,0,0,9.713623280002075,9.999129508000005
126,0,0,9.711832380002088,9.999129508000005
127,0,0,9.7101131160021,9.999129508000005
128,0,0,9.707860764002117,9.999129508000005
129,0,0,9.705393504002135,9.999129508000005
130,0,0,9.702456428002156,9.999129508000005
131,0,0,9.700164076002173,9.999129508000005
132,0,0,9.697513544002192,9.999129508000005
133,0,0,9.695292828002207,9.999109264000005
134,0,0,9.693215384002222,9.999109264000005
135,0,0,9.691496120002235,9.999109264000005
136,0,0,9.689561948002249,9.999109264000005
137,0,0,9.687269596002265,9.999089020000005
138,0,0,9.685017244002282,9.999089020000005
139,0,0,9.683154708002295,9.999089020000005
140,0,0,9.680687448002313,9.999068776000005
141,0,0,9.678148552002332,9.999068776000005
142,0,0,9.676500924002344,9.999068776000005
143,0,0,9.674065300002361,9.999068776000005
144,0,0,9.671916220002377,9.999068776000005
145,0,0,9.669623868002393,9.999068776000005
146,0,0,9.667658060002408,9.999068776000005
147,0,0,9.665079164002426,9.999048532000005
148,0,0,9.66307335600244,9.999048532000005
149,0,0,9.661139184002455,9.999048532000005
150,0,0,9.658488652002474,9.999048532000005
151,0,0,9.656769388002486,9.999048532000005
152,0,0,9.654405400002503,9.999048532000005
153,0,0,9.652327956002518,9.999048532000005
154,0,0,9.650322148002532,9.999048532000005
155,0,0,9.648674520002544,9.999048532000005
156,0,0,9.646668712002558,9.999028288000005
157,0,0,9.644487996002574,9.999028288000005
158,0,0,9.642052372002592,9.999028288000005
159,0,0,9.63961674800261,9.999008044000005
160,0,0,9.637109488002627,9.998987800000005
161,0,0,9.634355684002648,9.998987800000005
162,0,0,9.63263642000266,9.998987800000005
163,0,0,9.630200796002677,9.998987800000005
164,0,0,9.627980080002693,9.998967556000006
165,0,0,9.62568772800271,9.998947312000006
166,0,0,9.623180468002728,9.998947312000006
167,0,0,9.620529936002747,9.998927068000006
168,0,0,9.619097216002757,9.998927068000006
169,0,0,9.616701592002775,9.998927068000006
170,0,0,9.613621244002797,9.998927068000006
171,0,0,9.611615436002811,9.998927068000006
172,0,0,9.60910817600283,9.998927068000006
173,0,0,9.606815824002846,9.998927068000006
174,0,0,9.60488165200286,9.998906824000006
175,0,0,9.602374392002877,9.998886580000006
176,0,0,9.600225312002893,9.998886580000006
177,0,0,9.598004596002909,9.998886580000006
178,0,0,9.596253696002922,9.998886580000006
179,0,0,9.59381807200294,9.998886580000006
180,0,0,9.591239176002958,9.998866336000006
181,0,0,9.589130096002974,9.998846092000006
182,0,0,9.586551200002992,9.998825848000006
183,0,0,9.584831936003004,9.998825848000006
184,0,0,9.582467948003021,9.998825848000006
185,0,0,9.580103960003038,9.998805604000006
186,0,0,9.577636700003056,9.998805604000006
187,0,0,9.575057804003075,9.998805604000006
188,0,0,9.57305199600309,9.998785360000007
189,0,0,9.570728008003107,9.998785360000007
190,0,0,9.568475656003123,9.998785360000007
191,0,0,9.566796392003136,9.998785360000007
192,0,0,9.564257496003155,9.998785360000007
193,0,0,9.56210841600317,9.998765116000007
194,0,0,9.559887700003186,9.998744872000007
195,0,0,9.5578818920032,9.998724628000007
196,0,0,9.556019356003214,9.998724628000007
197,0,0,9.553512096003232,9.998724628000007
198,0,0,9.551291380003248,9.998724628000007
199,0,0,9.547924488003272,9.998724628000007
200,0,0,9.545242320003291,9.998704384000007
201,0,0,9.54273506000331,9.998684140000007
202,0,0,9.540697616003325,9.998684140000007
203,0,0,9.537832176003345,9.998684140000007
204,0,0,9.535324916003363,9.998684140000007
205,0,0,9.532531112003383,9.998684140000007
206,0,0,9.530596940003397,9.998684140000007
207,0,0,9.528058044003416,9.998663896000007
208,0,0,9.52598060000343,9.998663896000007
209,0,0,9.523871520003446,9.998643652000007
210,0,0,9.521794076003461,9.998643652000007
211,0,0,9.519859904003475,9.998643652000007
212,0,0,9.51778246000349,9.998643652000007
213,0,0,9.515458472003507,9.998643652000007
214,0,0,9.513452664003522,9.998623408000007
215,0,0,9.510627224003542,9.998623408000007
216,0,0,9.508907960003555,9.998623408000007
217,0,0,9.50694215200357,9.998603164000007
218,0,0,9.504403256003588,9.998582920000008
219,0,0,9.501895996003606,9.998562676000008
220,0,0,9.499643644003623,9.998562676000008
221,0,0,9.49727965600364,9.998562676000008
222,0,0,9.495130576003655,9.998542432000008
223,0,0,9.49316476800367,9.998542432000008
224,0,0,9.490872416003686,9.998522188000008
225,0,0,9.488580064003703,9.998522188000008
226,0,0,9.486645892003716,9.998501944000008
227,0,0,9.485069900003728,9.998501944000008
228,0,0,9.483032456003743,9.998501944000008
229,0,0,9.48078010400376,9.998501944000008
230,0,0,9.478774296003774,9.998481700000008
231,0,0,9.476195400003792,9.998481700000008
232,0,0,9.47394304800381,9.998461456000008
233,0,0,9.471722332003825,9.998461456000008
234,0,0,9.469398344003842,9.998441212000008
235,0,0,9.467750716003854,9.998420968000008
236,0,0,9.465355092003872,9.998420968000008
237,0,0,9.462601288003892,9.998420968000008
238,0,0,9.460953660003904,9.998420968000008
239,0,0,9.459091124003917,9.998420968000008
240,0,0,9.457196952003931,9.998400724000009
241,0,0,9.45461805600395,9.998400724000009
242,0,0,9.452867156003963,9.998400724000009
243,0,0,9.450646440003979,9.998380480000009
244,0,0,9.448322452003996,9.998380480000009
245,0,0,9.446101736004012,9.998380480000009
246,0,0,9.444167564004026,9.998360236000009
247,0,0,9.441731940004043,9.998360236000009
248,0,0,9.43943958800406,9.998339992000009
249,0,0,9.436932328004078,9.998319748000009
250,0,0,9.434783248004093,9.998319748000009
251,0,0,9.432204352004112,9.998299504000009
252,0,0,9.430238544004126,9.99827926000001
253,0,0,9.427874556004143,9.99827926000001
254,0,0,9.42565384000416,9.99827926000001
255,0,0,9.423433124004175,9.99827926000001
256,0,0,9.42128404400419,9.99827926000001
257,0,0,9.419246600004206,9.99827926000001
258,0,0,9.417455700004218,9.99827926000001
259,0,0,9.415020076004236,9.99825901600001
260,0,0,9.412226272004256,9.99825901600001
261,0,0,9.41029210000427,9.99825901600001
262,0,0,9.407784840004288,9.99823877200001
263,0,0,9.405532488004305,9.99823877200001
264,0,0,9.403240136004321,9.99823877200001
265,0,0,9.400804512004338,9.99823877200001
266,0,0,9.398153980004357,9.99823877200001
267,0,0,9.395471812004377,9.99823877200001
268,0,0,9.393824184004389,9.99823877200001
269,0,0,9.391818376004403,9.99821852800001
270,0,0,9.389780932004419,9.99821852800001
271,0,0,9.387775124004433,9.99821852800001
272,0,0,9.385666044004449,9.99821852800001
273,0,0,9.383516964004464,9.99819828400001
274,0,0,9.381582792004478,9.99819828400001
275,0,0,9.379402076004494,9.99819828400001
276,0,0,9.377078088004511,9.99819828400001
277,0,0,9.374897372004527,9.99817804000001
278,0,0,9.37303483600454,9.99815779600001
279,0,0,9.370742484004557,9.99813755200001
280,0,0,9.36887994800457,9.99813755200001
281,0,0,9.366555960004588,9.99813755200001
282,0,0,9.364120336004605,9.99813755200001
283,0,0,9.361867984004622,9.99813755200001
284,0,0,9.359933812004636,9.99813755200001
285,0,0,9.357283280004655,9.99811730800001
286,0,0,9.35517420000467,9.99809706400001
287,0,0,9.353096756004685,9.99807682000001
288,0,0,9.350876040004701,9.99807682000001
289,0,0,9.347764056004724,9.99805657600001
290,0,0,9.344898616004745,9.99805657600001
291,0,0,9.343394260004755,9.99805657600001
292,0,0,9.341714996004768,9.99805657600001
293,0,0,9.338921192004788,9.99805657600001
294,0,0,9.336955384004803,9.99805657600001
295,0,0,9.334129944004824,9.99805657600001
296,0,0,9.331264504004844,9.99805657600001
297,0,0,9.328757244004862,9.99805657600001
298,0,0,9.327006344004875,9.99803633200001
299,0,0,9.324395812004894,9.99803633200001
300,0,0,9.322644912004908,9.99803633200001
301,0,0,9.320392560004924,9.99803633200001
302,0,0,9.318601660004937,9.99801608800001
303,0,0,9.316094400004955,9.99801608800001
304,0,0,9.313555504004974,9.99799584400001
305,0,0,9.31119151600499,9.99799584400001
306,0,0,9.308970800005007,9.99799584400001
307,0,0,9.305890452005029,9.99799584400001
308,0,0,9.303813008005044,9.99797560000001
309,0,0,9.30144902000506,9.99797560000001
310,0,0,9.299299940005076,9.99797560000001
311,0,0,9.297580676005088,9.997955356000011
312,0,0,9.295256688005106,9.997955356000011
313,0,0,9.292462884005126,9.997935112000011
314,0,0,9.290353804005141,9.997935112000011
315,0,0,9.288133088005157,9.997935112000011
316,0,0,9.285769100005174,9.997935112000011
317,0,0,9.283230204005193,9.997935112000011
318,0,0,9.28079458000521,9.997935112000011
319,0,0,9.278900408005224,9.997914868000011
320,0,0,9.276321512005243,9.997894624000011
321,0,0,9.27402916000526,9.997894624000011
322,0,0,9.271593536005277,9.997894624000011
323,0,0,9.268983004005296,9.997894624000011
324,0,0,9.266587380005314,9.997894624000011
325,0,0,9.264549936005329,9.997894624000011
326,0,0,9.262369220005345,9.997874380000011
327,0,0,9.26022014000536,9.997874380000011
328,0,0,9.257927788005377,9.997854136000011
329,0,0,9.255961980005392,9.997854136000011
330,0,0,9.253884536005407,9.997854136000011
331,0,0,9.251807092005421,9.997854136000011
332,0,0,9.24926819600544,9.997854136000011
333,0,0,9.247477296005453,9.997833892000012
334,0,0,9.245471488005467,9.997813648000012
335,0,0,9.243004228005486,9.997813648000012
336,0,0,9.240640240005503,9.997813648000012
337,0,0,9.23827625200552,9.997813648000012
338,0,0,9.236198808005534,9.997813648000012
339,0,0,9.233834820005551,9.997793404000012
340,0,0,9.23132756000557,9.997793404000012
341,0,0,9.22989484000558,9.997793404000012
342,0,0,9.227785760005595,9.997793404000012
343,0,0,9.225923224005609,9.997793404000012
344,0,0,9.224203960005621,9.997773160000012
345,0,0,9.221911608005637,9.997773160000012
346,0,0,9.22019234400565,9.997752916000012
347,0,0,9.218258172005664,9.997732672000012
348,0,0,9.216968724005673,9.997732672000012
349,0,0,9.21467637200569,9.997712428000012
350,0,0,9.212527292005705,9.997712428000012
351,0,0,9.21030657600572,9.997692184000012
352,0,0,9.207481136005741,9.997692184000012
353,0,0,9.205546964005755,9.997692184000012
354,0,0,9.202968068005774,9.997671940000012
355,0,0,9.200357536005793,9.997671940000012
356,0,0,9.19792191200581,9.997671940000012
357,0,0,9.195343016005829,9.997671940000012
358,0,0,9.193265572005844,9.997671940000012
359,0,0,9.190941584005861,9.997651696000013
360,0,0,9.188617596005878,9.997651696000013
361,0,0,9.18689833200589,9.997631452000013
362,0,0,9.184820888005905,9.997611208000013
363,0,0,9.183141624005918,9.997611208000013
364,0,0,9.181207452005932,9.997611208000013
365,0,0,9.179058372005947,9.997590964000013
366,0,0,9.176662748005965,9.997590964000013
367,0,0,9.17451366800598,9.997590964000013
368,0,0,9.172078044005998,9.997590964000013
369,0,0,9.17050205200601,9.997570720000013
370,0,0,9.168639516006023,9.997570720000013
371,0,0,9.166920252006035,9.997570720000013
372,0,0,9.164627900006051,9.997570720000013
373,0,0,9.163123544006062,9.997570720000013
374,0,0,9.161332644006075,9.997550476000013
375,0,0,9.15922356400609,9.997550476000013
376,0,0,9.157042848006107,9.997530232000013
377,0,0,9.154790496006123,9.997509988000013
378,0,0,9.152713052006138,9.997509988000013
379,0,0,9.150205792006156,9.997509988000013
380,0,0,9.147698532006174,9.997509988000013
381,0,0,9.146050904006186,9.997489744000013
382,0,0,9.143472008006205,9.997489744000013
383,0,0,9.140821476006224,9.997489744000013
384,0,0,9.139173848006235,9.997489744000013
385,0,0,9.13709640400625,9.997469500000014
386,0,0,9.135018960006265,9.997449256000014
387,0,0,9.13301315200628,9.997449256000014
388,0,0,9.131118980006294,9.997429012000014
389,0,0,9.129184808006308,9.997429012000014
390,0,0,9.126391004006328,9.997429012000014
391,0,0,9.124067016006345,9.997429012000014
392,0,0,9.12198957200636,9.997429012000014
393,0,0,9.120023764006374,9.997429012000014
394,0,0,9.117373232006393,9.997429012000014
395,0,0,9.11493760800641,9.997429012000014
396,0,0,9.11239871200643,9.997408768000014
397,0,0,9.109963088006447,9.997388524000014
398,0,0,9.107312556006466,9.997388524000014
399,0,0,9.105163476006481,9.997388524000014
400,0,0,9.103054396006497,9.997388524000014
401,0,0,9.100690408006514,9.997388524000014
402,0,0,9.098294784006532,9.997388524000014
403,0,0,9.096002432006548,9.997368280000014
404,0,0,9.092778812006571,9.997348036000014
405,0,0,9.090486460006588,9.997327792000014
406,0,0,9.088409016006603,9.997327792000014
407,0,0,9.08590175600662,9.997327792000014
408,0,0,9.083506132006638,9.997327792000014
409,0,0,9.08185850400665,9.997327792000014
410,0,0,9.079422880006668,9.997307548000014
411,0,0,9.076987256006685,9.997307548000014
412,0,0,9.074663268006702,9.997307548000014
413,0,0,9.072944004006715,9.997307548000014
414,0,0,9.070046928006736,9.997307548000014
415,0,0,9.067078216006758,9.997307548000014
416,0,0,9.064785864006774,9.997287304000015
417,0,0,9.062923328006788,9.997287304000015
418,0,0,9.0611324280068,9.997287304000015
419,0,0,9.059198256006814,9.997267060000015
420,0,0,9.05690590400683,9.997267060000015
421,0,0,9.054971732006845,9.997246816000015
422,0,0,9.05279101600686,9.997226572000015
423,0,0,9.050753572006876,9.997226572000015
424,0,0,9.048572856006892,9.997226572000015
425,0,0,9.045819052006912,9.997206328000015
426,0,0,9.04345506400693,9.997206328000015
427,0,0,9.041019440006947,9.997186084000015
428,0,0,9.038512180006965,9.997186084000015
429,0,0,9.03640310000698,9.997186084000015
430,0,0,9.034222384006997,9.997186084000015
431,0,0,9.032073304007012,9.997186084000015
432,0,0,9.02949440800703,9.997186084000015
433,0,0,9.027027148007049,9.997186084000015
434,0,0,9.025021340007063,9.997165840000015
435,0,0,9.02258571600708,9.997165840000015
436,0,0,9.020794816007093,9.997145596000015
437,0,0,9.01861410000711,9.997125352000015
438,0,0,9.01586029600713,9.997105108000016
439,0,0,9.013424672007147,9.997105108000016
440,0,0,9.011275592007163,9.997105108000016
441,0,0,9.00891160400718,9.997105108000016
442,0,0,9.006834160007195,9.997084864000016
443,0,0,9.004470172007212,9.997084864000016
444,0,0,9.00196291200723,9.997064620000016
445,0,0,8.999567288007247,9.997064620000016
446,0,0,8.99781638800726,9.997064620000016
447,0,0,8.995882216007274,9.997064620000016
448,0,0,8.99366150000729,9.997064620000016
449,0,0,8.991584056007305,9.997064620000016
450,0,0,8.989363340007321,9.997044376000016
451,0,0,8.987572440007334,9.997044376000016
452,0,0,8.985821540007347,9.997044376000016
453,0,0,8.983354280007365,9.997044376000016
454,0,0,8.980958656007383,9.997024132000016
455,0,0,8.978777940007399,9.997024132000016
456,0,0,8.976843768007413,9.997003888000016
457,0,0,8.97447978000743,9.996983644000016
458,0,0,8.972187428007446,9.996983644000016
459,0,0,8.970038348007462,9.996963400000016
460,0,0,8.968000904007477,9.996963400000016
461,0,0,8.96613836800749,9.996943156000016
462,0,0,8.963702744007508,9.996943156000016
463,0,0,8.96195184400752,9.996943156000016
464,0,0,8.959444584007539,9.996943156000016
465,0,0,8.957008960007556,9.996943156000016
466,0,0,8.954215156007576,9.996943156000016
467,0,0,8.95220934800759,9.996922912000016
468,0,0,8.949773724007608,9.996902668000017
469,0,0,8.947911188007621,9.996882424000017
470,0,0,8.945547200007638,9.996882424000017
471,0,0,8.942865032007658,9.996862180000017
472,0,0,8.940397772007676,9.996862180000017
473,0,0,8.93846360000769,9.996862180000017
474,0,0,8.936712700007703,9.996862180000017
475,0,0,8.93446034800772,9.996841936000017
476,0,0,8.932239632007736,9.996821692000017
477,0,0,8.930448732007749,9.996821692000017
478,0,0,8.928053108007767,9.996821692000017
479,0,0,8.925689120007783,9.996801448000017
480,0,0,8.9235800400078,9.996801448000017
481,0,0,8.921001144007818,9.996781204000017
482,0,0,8.918852064007833,9.996781204000017
483,0,0,8.91652807600785,9.996781204000017
484,0,0,8.914020816007868,9.996760960000017
485,0,0,8.911911736007884,9.996740716000017
486,0,0,8.910120836007897,9.996740716000017
487,0,0,8.907613576007915,9.996740716000017
488,0,0,8.904891408007934,9.996740716000017
489,0,0,8.903100508007947,9.996740716000017
490,0,0,8.901094700007961,9.996720472000018
491,0,0,8.899232164007975,9.996700228000018
492,0,0,8.897584536007987,9.996679984000018
493,0,0,8.894902368008006,9.996659740000018
494,0,0,8.89311146800802,9.996659740000018
495,0,0,8.891034024008034,9.996639496000018
496,0,0,8.88878167200805,9.996639496000018
497,0,0,8.886632592008066,9.996639496000018
498,0,0,8.884165332008084,9.996639496000018
499,0,0,8.881658072008102,9.996639496000018
500,0,0,8.879867172008115,9.996619252000018
501,0,0,8.87793300000813,9.996599008000018
502,0,0,8.875609012008146,9.996599008000018
503,0,0,8.873030116008165,9.996599008000018
504,0,0,8.870594492008182,9.996599008000018
505,0,0,8.8681588680082,9.996599008000018
506,0,0,8.866296332008213,9.996578764000018
507,0,0,8.863614164008233,9.996578764000018
508,0,0,8.860677088008254,9.996578764000018
509,0,0,8.857994920008274,9.996578764000018
510,0,0,8.855527660008292,9.996558520000018
511,0,0,8.85309203600831,9.996558520000018
512,0,0,8.850441504008328,9.996558520000018
513,0,0,8.848117516008346,9.996558520000018
514,0,0,8.84604007200836,9.996558520000018
515,0,0,8.844177536008374,9.996558520000018
516,0,0,8.84195682000839,9.996558520000018
517,0,0,8.83909138000841,9.996538276000019
518,0,0,8.83633757600843,9.996518032000019
519,0,0,8.834013588008448,9.996518032000019
520,0,0,8.831864508008463,9.996518032000019
521,0,0,8.82950052000848,9.996518032000019
522,0,0,8.827606348008494,9.996518032000019
523,0,0,8.825210724008512,9.996497788000019
524,0,0,8.822990008008528,9.996497788000019
525,0,0,8.820840928008543,9.996477544000019
526,0,0,8.818333668008561,9.996457300000019
527,0,0,8.816829312008572,9.996457300000019
528,0,0,8.81450532400859,9.996437056000019
529,0,0,8.812324608008606,9.996437056000019
530,0,0,8.81024716400862,9.996437056000019
531,0,0,8.808854444008631,9.996437056000019
532,0,0,8.806602092008648,9.996437056000019
533,0,0,8.804094832008666,9.996437056000019
534,0,0,8.80205738800868,9.996437056000019
535,0,0,8.799979944008696,9.996437056000019
536,0,0,8.798117408008709,9.996437056000019
537,0,0,8.795681784008726,9.996437056000019
538,0,0,8.793962520008739,9.99641681200002
539,0,0,8.791813440008754,9.99641681200002
540,0,0,8.789449452008771,9.99641681200002
541,0,0,8.78694219200879,9.99641681200002
542,0,0,8.784291660008808,9.99641681200002
543,0,0,8.781537856008828,9.99641681200002
544,0,0,8.779746956008841,9.99641681200002
545,0,0,8.77727969600886,9.99641681200002
546,0,0,8.775560432008872,9.99639656800002
547,0,0,8.773482988008887,9.99637632400002
548,0,0,8.7715488160089,9.99637632400002
549,0,0,8.769543008008915,9.99635608000002
550,0,0,8.766645932008936,9.99635608000002
551,0,0,8.764107036008955,9.99635608000002
552,0,0,8.761496504008974,9.99635608000002
553,0,0,8.75945906000899,9.99635608000002
554,0,0,8.756848528009009,9.99633583600002
555,0,0,8.754596176009025,9.99633583600002
556,0,0,8.751874008009045,9.99633583600002
557,0,0,8.749693292009061,9.99633583600002
558,0,0,8.747297668009079,9.99633583600002
559,0,0,8.744862044009096,9.99631559200002
560,0,0,8.742641328009112,9.99631559200002
561,0,0,8.739560980009134,9.99631559200002
562,0,0,8.737984988009146,9.99631559200002
563,0,0,8.73609081600916,9.99631559200002
564,0,0,8.733726828009177,9.99631559200002
565,0,0,8.731506112009193,9.99629534800002
566,0,0,8.730001756009203,9.99627510400002
567,0,0,8.72770940400922,9.99627510400002
568,0,0,8.725242144009238,9.99625486000002
569,0,0,8.723236336009252,9.99623461600002
570,0,0,8.72091234800927,9.99621437200002
571,0,0,8.718373452009288,9.99621437200002
572,0,0,8.715651284009308,9.99621437200002
573,0,0,8.713327296009325,9.99621437200002
574,0,0,8.711034944009342,9.99619412800002
575,0,0,8.70842441200936,9.99619412800002
576,0,0,8.70584551600938,9.99619412800002
577,0,0,8.704054616009392,9.99617388400002
578,0,0,8.70161899200941,9.99617388400002
579,0,0,8.699469912009425,9.99615364000002
580,0,0,8.69746410400944,9.99613339600002
581,0,0,8.694455392009461,9.99613339600002
582,0,0,8.692306312009476,9.99611315200002
583,0,0,8.690157232009492,9.996092908000021
584,0,0,8.687864880009508,9.996072664000021
585,0,0,8.685357620009526,9.996052420000021
586,0,0,8.682563816009546,9.996032176000021
587,0,0,8.68059800800956,9.996032176000021
588,0,0,8.67787584000958,9.996011932000021
589,0,0,8.675870032009595,9.996011932000021
590,0,0,8.674150768009607,9.995991688000021
591,0,0,8.671755144009625,9.995971444000022
592,0,0,8.669860972009639,9.995951200000022
593,0,0,8.667322076009658,9.995951200000022
594,0,0,8.665316268009672,9.995951200000022
595,0,0,8.663238824009687,9.995930956000022
596,0,0,8.660874836009704,9.995930956000022
597,0,0,8.65872575600972,9.995910712000022
598,0,0,8.656146860009738,9.995910712000022
599,0,0,8.65446759600975,9.995890468000022
600,0,0,8.652215244009767,9.995870224000022
601,0,0,8.649994528009783,9.995870224000022
602,0,0,8.647272360009802,9.995870224000022
603,0,0,8.64487673600982,9.995870224000022
604,0,0,8.643300744009832,9.995870224000022
605,0,0,8.640506940009852,9.995870224000022
606,0,0,8.638071316009869,9.995870224000022
607,0,0,8.636280416009882,9.995870224000022
608,0,0,8.6338447920099,9.995870224000022
609,0,0,8.631807348009914,9.995870224000022
610,0,0,8.628941908009935,9.995849980000022
611,0,0,8.626577920009952,9.995849980000022
612,0,0,8.62414229600997,9.995849980000022
613,0,0,8.621603400009988,9.995829736000022
614,0,0,8.619597592010003,9.995809492000022
615,0,0,8.616947060010022,9.995809492000022
616,0,0,8.61433652801004,9.995809492000022
617,0,0,8.612084176010057,9.995809492000022
618,0,0,8.610078368010072,9.995789248000023
619,0,0,8.607857652010088,9.995769004000023
620,0,0,8.605995116010101,9.995769004000023
621,0,0,8.603989308010116,9.995769004000023
622,0,0,8.601235504010136,9.995769004000023
623,0,0,8.599198060010151,9.995769004000023
624,0,0,8.596874072010168,9.995769004000023
625,0,0,8.595051536010182,9.995769004000023
626,0,0,8.593332272010194,9.995748760000023
627,0,0,8.590936648010212,9.995748760000023
628,0,0,8.58828611601023,9.995748760000023
629,0,0,8.585349040010252,9.995728516000023
630,0,0,8.583343232010266,9.995728516000023
631,0,0,8.58148069601028,9.995728516000023
632,0,0,8.579259980010296,9.995708272000023
633,0,0,8.577150900010311,9.995708272000023
634,0,0,8.57464364001033,9.995708272000023
635,0,0,8.572566196010344,9.995708272000023
636,0,0,8.569844028010364,9.995708272000023
637,0,0,8.567838220010378,9.995708272000023
638,0,0,8.565370960010396,9.995708272000023
639,0,0,8.563078608010413,9.995688028000023
640,0,0,8.560897892010429,9.995688028000023
641,0,0,8.558247360010448,9.995667784000023
