time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1,"(0.0, 0.0)",500,9.997421304000017,10.0,-100,0,0,98
2,"(0.0, 0.0)",500,9.99404832400004,10.0,-100,0,0,96
3,"(0.0, 0.0)",500,9.991357940000059,10.0,-100,0,0,106
4,"(0.0, 0.0)",500,9.98828833600008,10.0,-100,0,0,102
5,"(0.0, 0.0)",500,9.985482108000099,10.0,-100,0,0,94
6,"(0.0, 0.0)",500,9.982524192000119,10.0,-100,0,0,100
7,"(0.0, 0.0)",500,9.979793808000137,10.0,-100,0,0,90
8,"(0.0, 0.0)",500,9.977027580000156,10.0,-100,0,0,101
9,"(0.0, 0.0)",500,9.973614600000179,10.0,-100,0,0,101
10,"(0.0, 0.0)",500,9.9704291520002,9.999975104,-100,0,0,99
11,"(0.0, 0.0)",500,9.968042144000217,9.999975104,-100,0,0,89
12,"(0.0, 0.0)",500,9.965160072000236,9.999975104,-100,0,0,95
13,"(0.0, 0.0)",500,9.962202156000256,9.999950208000001,-100,0,0,98
14,"(0.0, 0.0)",500,9.958980864000278,9.999925312000002,-100,0,0,104
15,"(0.0, 0.0)",500,9.9556437280003,9.999900416000003,-100,0,0,108
16,"(0.0, 0.0)",500,9.95268581200032,9.999900416000003,-100,0,0,95
17,"(0.0, 0.0)",500,9.94972789600034,9.999875520000003,-100,0,0,106
18,"(0.0, 0.0)",500,9.946506604000362,9.999851124000005,-100,0,0,96
19,"(0.0, 0.0)",500,9.943472844000382,9.999851124000005,-100,0,0,108
20,"(0.0, 0.0)",500,9.940630772000402,9.999851124000005,-100,0,0,101
21,"(0.0, 0.0)",500,9.93790038800042,9.999829856000005,-100,0,0,103
22,"(0.0, 0.0)",500,9.93498247200044,9.999829856000005,-100,0,0,104
23,"(0.0, 0.0)",500,9.931872868000461,9.999829856000005,-100,0,0,103
24,"(0.0, 0.0)",500,9.928687420000482,9.999829856000005,-100,0,0,94
25,"(0.0, 0.0)",500,9.925501972000504,9.999808588000006,-100,0,0,102
26,"(0.0, 0.0)",500,9.922240680000526,9.999795000000002,-100,0,0,115
27,"(0.0, 0.0)",500,9.919206920000546,9.999795000000002,-100,0,0,91
28,"(0.0, 0.0)",500,9.915909784000569,9.999795000000002,-100,0,0,97
29,"(0.0, 0.0)",500,9.91264849200059,9.999795000000002,-100,0,0,97
30,"(0.0, 0.0)",500,9.90973057600061,9.999774500000003,-100,0,0,94
31,"(0.0, 0.0)",500,9.906357596000634,9.999766052000007,-100,0,0,105
32,"(0.0, 0.0)",500,9.903323836000654,9.999766052000007,-100,0,0,102
33,"(0.0, 0.0)",500,9.900557608000673,9.999744784000008,-100,0,0,103
34,"(0.0, 0.0)",500,9.897827224000691,9.999744784000008,-100,0,0,93
35,"(0.0, 0.0)",500,9.894869308000711,9.999744784000008,-100,0,0,94
36,"(0.0, 0.0)",500,9.89202723600073,9.999744784000008,-100,0,0,107
37,"(0.0, 0.0)",500,9.888881788000752,9.999723516000008,-100,0,0,107
38,"(0.0, 0.0)",500,9.88615140400077,9.999723516000008,-100,0,0,102
39,"(0.0, 0.0)",500,9.88326933200079,9.999702248000009,-100,0,0,110
40,"(0.0, 0.0)",500,9.879932196000812,9.999702248000009,-100,0,0,110
41,"(0.0, 0.0)",500,9.877090124000832,9.999702248000009,-100,0,0,100
42,"(0.0, 0.0)",500,9.874208052000851,9.99968098000001,-100,0,0,100
43,"(0.0, 0.0)",500,9.871138448000872,9.99965971200001,-100,0,0,99
