time,nb dead,nb package,numpack,min E,max E
211,0,0,200,3.965491475994814,5.0
212,0,0,200,3.9605885919948185,5.0
213,0,0,200,3.955685707994823,5.0
214,0,0,200,3.9507828239948277,5.0
215,0,0,200,3.9458799399948323,5.0
216,0,0,200,3.940977055994837,5.0
217,0,0,200,3.9360741719948416,5.0
218,0,0,200,3.931171287994846,5.0
219,0,0,200,3.9262684039948508,5.0
220,0,0,200,3.9213655199948554,5.0
221,0,0,200,3.91646263599486,5.0
222,0,0,200,3.9115597519948646,5.0
223,0,0,200,3.906656867994869,5.0
224,0,0,200,3.901753983994874,5.0
225,0,0,200,3.8968510999948784,5.0
226,0,0,200,3.891948215994883,5.0
227,0,0,200,3.8870453319948877,5.0
228,0,0,200,3.8821424479948923,5.0
229,0,0,200,3.877239563994897,5.0
230,0,0,200,3.8723366799949015,5.0
231,0,0,200,3.867433795994906,5.0
232,0,0,200,3.8625309119949107,5.0
233,0,0,200,3.8576280279949153,5.0
234,0,0,200,3.85272514399492,5.0
235,0,0,200,3.8478222599949246,5.0
236,0,0,200,3.842919375994929,5.0
237,0,0,200,3.8380164919949338,5.0
238,0,0,200,3.8331136079949384,5.0
239,0,0,200,3.828210723994943,5.0
240,0,0,200,3.8233078399949476,5.0
241,0,0,200,3.818404955994952,5.0
242,0,0,200,3.813502071994957,5.0
243,0,0,200,3.8085991879949614,5.0
244,0,0,200,3.803696303994966,5.0
245,0,0,200,3.7987934199949707,5.0
246,0,0,200,3.7938905359949753,5.0
247,0,0,200,3.78898765199498,5.0
248,0,0,200,3.7840847679949845,5.0
249,0,0,200,3.779181883994989,5.0
250,0,0,200,3.7742789999949937,5.0
251,0,0,200,3.7693761159949983,5.0
252,0,0,200,3.764473231995003,5.0
253,0,0,200,3.7595703479950076,5.0
254,0,0,200,3.754667463995012,5.0
255,0,0,200,3.7497645799950168,5.0
256,0,0,200,3.7448616959950214,5.0
257,0,0,200,3.739958811995026,5.0
258,0,0,200,3.7350559279950306,5.0
259,0,0,200,3.7301530439950352,5.0
260,0,0,200,3.72525015999504,5.0
261,0,0,200,3.7203472759950444,5.0
262,0,0,200,3.715444391995049,5.0
263,0,0,200,3.7105415079950537,5.0
264,0,0,200,3.7056386239950583,5.0
265,0,0,200,3.700735739995063,5.0
266,0,0,200,3.6958328559950675,5.0
267,0,0,200,3.690929971995072,5.0
268,0,0,200,3.6860270879950767,5.0
269,0,0,200,3.6811242039950813,5.0
270,0,0,200,3.676221319995086,5.0
271,0,0,200,3.6713184359950906,5.0
272,0,0,200,3.666415551995095,5.0
273,0,0,200,3.6615126679951,5.0
274,0,0,200,3.6566097839951044,5.0
275,0,0,200,3.651706899995109,5.0
276,0,0,200,3.6468040159951136,5.0
277,0,0,200,3.6419011319951182,5.0
278,0,0,200,3.636998247995123,5.0
279,0,0,200,3.6320953639951274,5.0
280,0,0,200,3.627192479995132,5.0
281,0,0,200,3.6222895959951367,5.0
282,0,0,200,3.6173867119951413,5.0
283,0,0,200,3.612483827995146,5.0
284,0,0,200,3.6075809439951505,5.0
285,0,0,200,3.602678059995155,5.0
286,0,0,200,3.5977751759951597,5.0
287,0,0,200,3.5928722919951643,5.0
288,0,0,200,3.587969407995169,5.0
289,0,0,200,3.5830665239951736,5.0
290,0,0,200,3.578163639995178,5.0
291,0,0,200,3.573260755995183,5.0
292,0,0,200,3.5683578719951874,5.0
293,0,0,200,3.563454987995192,5.0
294,0,0,200,3.5585521039951966,5.0
295,0,0,200,3.5536492199952012,5.0
296,0,0,200,3.548746335995206,5.0
297,0,0,200,3.5438434519952104,5.0
298,0,0,200,3.538940567995215,5.0
299,0,0,200,3.5340376839952197,5.0
300,0,0,200,3.5291347999952243,5.0
301,0,0,200,3.524231915995229,5.0
302,0,0,200,3.5193290319952335,5.0
303,0,0,200,3.514426147995238,5.0
304,0,0,200,3.5095232639952427,5.0
305,0,0,200,3.5046203799952473,5.0
306,0,0,200,3.499717495995252,5.0
307,0,0,200,3.4948146119952566,5.0
308,0,0,200,3.489911727995261,5.0
309,0,0,200,3.485008843995266,5.0
310,0,0,200,3.4801059599952704,5.0
311,0,0,200,3.475203075995275,5.0
312,0,0,200,3.4703001919952796,5.0
313,0,0,200,3.4653973079952842,5.0
314,0,0,200,3.460494423995289,5.0
315,0,0,200,3.4555915399952934,5.0
316,0,0,200,3.450688655995298,5.0
317,0,0,200,3.4457857719953027,5.0
318,0,0,200,3.4408828879953073,5.0
319,0,0,200,3.435980003995312,5.0
320,0,0,200,3.4310771199953165,5.0
321,0,0,200,3.426174235995321,5.0
322,0,0,200,3.4212713519953257,5.0
323,0,0,200,3.4163684679953303,5.0
324,0,0,200,3.411465583995335,5.0
325,0,0,200,3.4065626999953396,5.0
326,0,0,200,3.401659815995344,5.0
327,0,0,200,3.396756931995349,5.0
328,0,0,200,3.3918540479953534,5.0
329,0,0,200,3.386951163995358,5.0
330,0,0,200,3.3820482799953626,5.0
331,0,0,200,3.3771453959953672,5.0
332,0,0,200,3.372242511995372,5.0
333,0,0,200,3.3673396279953764,5.0
334,0,0,200,3.362436743995381,5.0
335,0,0,200,3.3575338599953857,5.0
336,0,0,200,3.3526309759953903,5.0
337,0,0,200,3.347728091995395,5.0
338,0,0,200,3.3428252079953995,5.0
339,0,0,200,3.337922323995404,5.0
340,0,0,200,3.3330194399954087,5.0
341,0,0,200,3.3281165559954133,5.0
342,0,0,200,3.323213671995418,5.0
343,0,0,200,3.3183107879954226,5.0
344,0,0,200,3.313407903995427,5.0
345,0,0,200,3.308505019995432,5.0
346,0,0,200,3.3036021359954364,5.0
347,0,0,200,3.298699251995441,5.0
348,0,0,200,3.2937963679954456,5.0
349,0,0,200,3.2888934839954502,5.0
350,0,0,200,3.283990599995455,5.0
351,0,0,200,3.2790877159954595,5.0
352,0,0,200,3.274184831995464,5.0
353,0,0,200,3.2692819479954687,5.0
354,0,0,200,3.2643790639954733,5.0
355,0,0,200,3.259476179995478,5.0
356,0,0,200,3.2545732959954825,5.0
357,0,0,200,3.249670411995487,5.0
358,0,0,200,3.2447675279954917,5.0
359,0,0,200,3.2398646439954963,5.0
360,0,0,200,3.234961759995501,5.0
361,0,0,200,3.2300588759955056,5.0
362,0,0,200,3.22515599199551,5.0
363,0,0,200,3.220253107995515,5.0
364,0,0,200,3.2153502239955194,5.0
365,0,0,200,3.210447339995524,5.0
366,0,0,200,3.2055444559955286,5.0
367,0,0,200,3.2006415719955332,5.0
368,0,0,200,3.195738687995538,5.0
369,0,0,200,3.1908358039955425,5.0
370,0,0,200,3.185932919995547,5.0
371,0,0,200,3.1810300359955517,5.0
372,0,0,200,3.1761271519955563,5.0
373,0,0,200,3.171224267995561,5.0
374,0,0,200,3.1663213839955655,5.0
375,0,0,200,3.16141849999557,5.0
376,0,0,200,3.1565156159955747,5.0
377,0,0,200,3.1516127319955793,5.0
378,0,0,200,3.146709847995584,5.0
379,0,0,200,3.1418069639955886,5.0
380,0,0,200,3.136904079995593,5.0
381,0,0,200,3.132001195995598,5.0
382,0,0,200,3.1270983119956024,5.0
383,0,0,200,3.122195427995607,5.0
384,0,0,200,3.1172925439956116,5.0
385,0,0,200,3.1123896599956162,5.0
386,0,0,200,3.107486775995621,5.0
387,0,0,200,3.1025838919956255,5.0
388,0,0,200,3.09768100799563,5.0
389,0,0,200,3.0927781239956347,5.0
390,0,0,200,3.0878752399956393,5.0
391,0,0,200,3.082972355995644,5.0
392,0,0,200,3.0780694719956485,5.0
393,0,0,200,3.073166587995653,5.0
394,0,0,200,3.0682637039956577,5.0
395,0,0,200,3.0633608199956623,5.0
396,0,0,200,3.058457935995667,5.0
397,0,0,200,3.0535550519956716,5.0
398,0,0,200,3.048652167995676,5.0
399,0,0,200,3.043749283995681,5.0
400,0,0,200,3.0388463999956854,5.0
401,0,0,200,3.03394351599569,5.0
402,0,0,200,3.0290406319956946,5.0
403,0,0,200,3.0241377479956992,5.0
404,0,0,200,3.019234863995704,5.0
405,0,0,200,3.0143319799957085,5.0
406,0,0,200,3.009429095995713,5.0
407,0,0,200,3.0045262119957177,5.0
408,0,0,200,2.9996233279957223,5.0
409,0,0,200,2.994720443995727,5.0
410,0,0,200,2.9898175599957315,5.0
411,0,0,200,2.984914675995736,5.0
412,0,0,200,2.9800117919957407,5.0
413,0,0,200,2.9751089079957453,5.0
414,0,0,200,2.97020602399575,5.0
415,0,0,200,2.9653031399957546,5.0
416,0,0,200,2.960400255995759,5.0
417,0,0,200,2.955497371995764,5.0
418,0,0,200,2.9505944879957684,5.0
419,0,0,200,2.945691603995773,5.0
420,0,0,200,2.9407887199957776,5.0
421,0,0,200,2.9358858359957822,5.0
422,0,0,200,2.930982951995787,5.0
423,0,0,200,2.9260800679957915,5.0
424,0,0,200,2.921177183995796,5.0
425,0,0,200,2.9162742999958007,5.0
426,0,0,200,2.9113714159958053,5.0
427,0,0,200,2.90646853199581,5.0
428,0,0,200,2.9015656479958145,5.0
429,0,0,200,2.896662763995819,5.0
430,0,0,200,2.8917598799958237,5.0
431,0,0,200,2.8868569959958283,5.0
432,0,0,200,2.881954111995833,5.0
433,0,0,200,2.8770512279958376,5.0
434,0,0,200,2.872148343995842,5.0
435,0,0,200,2.867245459995847,5.0
436,0,0,200,2.8623425759958514,5.0
437,0,0,200,2.857439691995856,5.0
438,0,0,200,2.8525368079958606,5.0
439,0,0,200,2.8476339239958652,5.0
440,0,0,200,2.84273103999587,5.0
441,0,0,200,2.8378281559958745,5.0
442,0,0,200,2.832925271995879,5.0
443,0,0,200,2.8280223879958837,5.0
444,0,0,200,2.8231195039958883,5.0
445,0,0,200,2.818216619995893,5.0
446,0,0,200,2.8133137359958975,5.0
447,0,0,200,2.808410851995902,5.0
448,0,0,200,2.8035079679959067,5.0
449,0,0,200,2.7986050839959113,5.0
450,0,0,200,2.793702199995916,5.0
451,0,0,200,2.7887993159959206,5.0
452,0,0,200,2.783896431995925,5.0
453,0,0,200,2.77899354799593,5.0
454,0,0,200,2.7740906639959344,5.0
455,0,0,200,2.769187779995939,5.0
456,0,0,200,2.7642848959959436,5.0
457,0,0,200,2.7593820119959482,5.0
458,0,0,200,2.754479127995953,5.0
459,0,0,200,2.7495762439959575,5.0
460,0,0,200,2.744673359995962,5.0
461,0,0,200,2.7397704759959667,5.0
462,0,0,200,2.7348675919959713,5.0
463,0,0,200,2.729964707995976,5.0
464,0,0,200,2.7250618239959805,5.0
465,0,0,200,2.720158939995985,5.0
466,0,0,200,2.7152560559959897,5.0
467,0,0,200,2.7103531719959943,5.0
468,0,0,200,2.705450287995999,5.0
469,0,0,200,2.7005474039960036,5.0
470,0,0,200,2.695644519996008,5.0
471,0,0,200,2.690741635996013,5.0
472,0,0,200,2.6858387519960174,5.0
473,0,0,200,2.680935867996022,5.0
474,0,0,200,2.6760329839960266,5.0
475,0,0,200,2.6711300999960312,5.0
476,0,0,200,2.666227215996036,5.0
477,0,0,200,2.6613243319960405,5.0
478,0,0,200,2.656421447996045,5.0
479,0,0,200,2.6515185639960497,5.0
480,0,0,200,2.6466156799960543,5.0
481,0,0,200,2.641712795996059,5.0
482,0,0,200,2.6368099119960635,5.0
483,0,0,200,2.631907027996068,5.0
484,0,0,200,2.6270041439960727,5.0
485,0,0,200,2.6221012599960773,5.0
486,0,0,200,2.617198375996082,5.0
487,0,0,200,2.6122954919960866,5.0
488,0,0,200,2.607392607996091,5.0
489,0,0,200,2.602489723996096,5.0
490,0,0,200,2.5975868399961004,5.0
491,0,0,200,2.592683955996105,5.0
492,0,0,200,2.5877810719961096,5.0
493,0,0,200,2.5828781879961142,5.0
494,0,0,200,2.577975303996119,5.0
495,0,0,200,2.5730724199961235,5.0
496,0,0,200,2.568169535996128,5.0
497,0,0,200,2.5632666519961327,5.0
498,0,0,200,2.5583637679961373,5.0
499,0,0,200,2.553460883996142,5.0
500,0,0,200,2.5485579999961465,5.0
501,0,0,200,2.543655115996151,5.0
502,0,0,200,2.5387522319961557,5.0
503,0,0,200,2.5338493479961604,5.0
504,0,0,200,2.528946463996165,5.0
505,0,0,200,2.5240435799961696,5.0
506,0,0,200,2.519140695996174,5.0
507,0,0,200,2.514237811996179,5.0
508,0,0,200,2.5093349279961834,5.0
509,0,0,200,2.504432043996188,5.0
510,0,0,200,2.4995291599961926,5.0
511,0,0,200,2.4946262759961972,5.0
512,0,0,200,2.489723391996202,5.0
513,0,0,200,2.4848205079962065,5.0
514,0,0,200,2.479917623996211,5.0
515,0,0,200,2.4750147399962157,5.0
516,0,0,200,2.4701118559962203,5.0
517,0,0,200,2.465208971996225,5.0
518,0,0,200,2.4603060879962295,5.0
519,0,0,200,2.455403203996234,5.0
520,0,0,200,2.4505003199962387,5.0
521,0,0,200,2.4455974359962434,5.0
522,0,0,200,2.440694551996248,5.0
523,0,0,200,2.4357916679962526,5.0
524,0,0,200,2.430888783996257,5.0
525,0,0,200,2.425985899996262,5.0
526,0,0,200,2.4210830159962664,5.0
527,0,0,200,2.416180131996271,5.0
528,0,0,200,2.4112772479962756,5.0
529,0,0,200,2.4063743639962802,5.0
530,0,0,200,2.401471479996285,5.0
531,0,0,200,2.3965685959962895,5.0
532,0,0,200,2.391665711996294,5.0
533,0,0,200,2.3867628279962987,5.0
534,0,0,200,2.3818599439963033,5.0
535,0,0,200,2.376957059996308,5.0
536,0,0,200,2.3720541759963125,5.0
537,0,0,200,2.367151291996317,5.0
538,0,0,200,2.3622484079963217,5.0
539,0,0,200,2.3573455239963264,5.0
540,0,0,200,2.352442639996331,5.0
541,0,0,200,2.3475397559963356,5.0
542,0,0,200,2.34263687199634,5.0
543,0,0,200,2.337733987996345,5.0
544,0,0,200,2.3328311039963494,5.0
545,0,0,200,2.327928219996354,5.0
546,0,0,200,2.3230253359963586,5.0
547,0,0,200,2.3181224519963632,5.0
548,0,0,200,2.313219567996368,5.0
549,0,0,200,2.3083166839963725,5.0
550,0,0,200,2.303413799996377,5.0
551,0,0,200,2.2985109159963817,5.0
552,0,0,200,2.2936080319963863,5.0
553,0,0,200,2.288705147996391,5.0
554,0,0,200,2.2838022639963955,5.0
555,0,0,200,2.2788993799964,5.0
556,0,0,200,2.2739964959964047,5.0
557,0,0,200,2.2690936119964094,5.0
558,0,0,200,2.264190727996414,5.0
559,0,0,200,2.2592878439964186,5.0
560,0,0,200,2.254384959996423,5.0
561,0,0,200,2.249482075996428,5.0
562,0,0,200,2.2445791919964324,5.0
563,0,0,200,2.239676307996437,5.0
564,0,0,200,2.2347734239964416,5.0
565,0,0,200,2.2298705399964462,5.0
566,0,0,200,2.224967655996451,5.0
567,0,0,200,2.2200647719964555,5.0
568,0,0,200,2.21516188799646,5.0
569,0,0,200,2.2102590039964647,5.0
570,0,0,200,2.2053561199964693,5.0
571,0,0,200,2.200453235996474,5.0
572,0,0,200,2.1955503519964785,5.0
573,0,0,200,2.190647467996483,5.0
574,0,0,200,2.1857445839964877,5.0
575,0,0,200,2.1808416999964924,5.0
576,0,0,200,2.175938815996497,5.0
577,0,0,200,2.1710359319965016,5.0
578,0,0,200,2.166133047996506,5.0
579,0,0,200,2.161230163996511,5.0
580,0,0,200,2.1563272799965154,5.0
581,0,0,200,2.15142439599652,5.0
582,0,0,200,2.1465215119965246,5.0
583,0,0,200,2.1416186279965292,5.0
584,0,0,200,2.136715743996534,5.0
585,0,0,200,2.1318128599965385,5.0
586,0,0,200,2.126909975996543,5.0
587,0,0,200,2.1220070919965477,5.0
588,0,0,200,2.1171042079965523,5.0
589,0,0,200,2.112201323996557,5.0
590,0,0,200,2.1072984399965615,5.0
591,0,0,200,2.102395555996566,5.0
592,0,0,200,2.0974926719965707,5.0
593,0,0,200,2.0925897879965754,5.0
594,0,0,200,2.08768690399658,5.0
595,0,0,200,2.0827840199965846,5.0
596,0,0,200,2.077881135996589,5.0
597,0,0,200,2.072978251996594,5.0
598,0,0,200,2.0680753679965984,5.0
599,0,0,200,2.063172483996603,5.0
600,0,0,200,2.0582695999966076,5.0
601,0,0,200,2.0533667159966122,5.0
602,0,0,200,2.048463831996617,5.0
603,0,0,200,2.0435609479966215,5.0
604,0,0,200,2.038658063996626,5.0
605,0,0,200,2.0337551799966307,5.0
606,0,0,200,2.0288522959966353,5.0
607,0,0,200,2.02394941199664,5.0
608,0,0,200,2.0190465279966445,5.0
609,0,0,200,2.014143643996649,5.0
610,0,0,200,2.0092407599966537,5.0
611,0,0,200,2.0043378759966584,5.0
612,0,0,200,1.9994349919966632,5.0
613,0,0,200,1.994532107996668,5.0
614,0,0,200,1.9896292239966729,5.0
615,0,0,200,1.9847263399966777,5.0
616,0,0,200,1.9798234559966825,5.0
617,0,0,200,1.9749205719966874,5.0
618,0,0,200,1.9700176879966922,5.0
619,0,0,200,1.965114803996697,5.0
620,0,0,200,1.9602119199967019,5.0
621,0,0,200,1.9553090359967067,5.0
622,0,0,200,1.9504061519967115,5.0
623,0,0,200,1.9455032679967164,5.0
624,0,0,200,1.9406003839967212,5.0
625,0,0,200,1.935697499996726,5.0
626,0,0,200,1.9307946159967309,5.0
627,0,0,200,1.9258917319967357,5.0
628,0,0,200,1.9209888479967405,5.0
629,0,0,200,1.9160859639967454,5.0
630,0,0,200,1.9111830799967502,5.0
631,0,0,200,1.906280195996755,5.0
632,0,0,200,1.9013773119967599,5.0
633,0,0,200,1.8964744279967647,5.0
634,0,0,200,1.8915715439967695,5.0
635,0,0,200,1.8866686599967744,5.0
636,0,0,200,1.8817657759967792,5.0
637,0,0,200,1.876862891996784,5.0
638,0,0,200,1.8719600079967889,5.0
639,0,0,200,1.8670571239967937,5.0
640,0,0,200,1.8621542399967985,5.0
641,0,0,200,1.8572513559968034,5.0
642,0,0,200,1.8523484719968082,5.0
643,0,0,200,1.847445587996813,5.0
644,0,0,200,1.8425427039968179,5.0
645,0,0,200,1.8376398199968227,5.0
646,0,0,200,1.8327369359968275,5.0
647,0,0,200,1.8278340519968324,5.0
648,0,0,200,1.8229311679968372,5.0
649,0,0,200,1.818028283996842,5.0
650,0,0,200,1.8131253999968469,5.0
651,0,0,200,1.8082225159968517,5.0
652,0,0,200,1.8033196319968565,5.0
653,0,0,200,1.7984167479968614,5.0
654,0,0,200,1.7935138639968662,5.0
655,0,0,200,1.788610979996871,5.0
656,0,0,200,1.7837080959968759,5.0
657,0,0,200,1.7788052119968807,5.0
658,0,0,200,1.7739023279968855,5.0
659,0,0,200,1.7689994439968904,5.0
660,0,0,200,1.7640965599968952,5.0
661,0,0,200,1.7591936759969,5.0
662,0,0,200,1.7542907919969049,5.0
663,0,0,200,1.7493879079969097,5.0
664,0,0,200,1.7444850239969145,5.0
665,0,0,200,1.7395821399969194,5.0
666,0,0,200,1.7346792559969242,5.0
667,0,0,200,1.729776371996929,5.0
668,0,0,200,1.7248734879969339,5.0
669,0,0,200,1.7199706039969387,5.0
670,0,0,200,1.7150677199969435,5.0
671,0,0,200,1.7101648359969484,5.0
672,0,0,200,1.7052619519969532,5.0
673,0,0,200,1.700359067996958,5.0
674,0,0,200,1.6954561839969629,5.0
675,0,0,200,1.6905532999969677,5.0
676,0,0,200,1.6856504159969725,5.0
677,0,0,200,1.6807475319969774,5.0
678,0,0,200,1.6758446479969822,5.0
679,0,0,200,1.670941763996987,5.0
680,0,0,200,1.6660388799969919,5.0
681,0,0,200,1.6611359959969967,5.0
682,0,0,200,1.6562331119970015,5.0
