time,mc location,mc energy,min energy,max energy,max charge,nb_dead,nb_pack,number_pack
1,"(0.0, 0.0)",500,2.9980768000000073,3.0,-100,0,0,126
2,"(0.0, 0.0)",500,2.995992780000004,3.0,-100,0,0,122
3,"(0.0, 0.0)",500,2.9933758200000065,3.0,-100,0,0,122
4,"(0.0, 0.0)",500,2.990922420000009,3.0,-100,0,0,116
5,"(0.0, 0.0)",500,2.988754360000011,3.0,-100,0,0,116
6,"(0.0, 0.0)",500,2.9867916400000127,3.0,-100,0,0,111
7,"(0.0, 0.0)",500,2.984214680000015,3.0,-100,0,0,122
8,"(0.0, 0.0)",500,2.9817195000000174,3.0,-100,0,0,115
9,"(0.0, 0.0)",500,2.979960340000019,3.0,-100,0,0,120
10,"(0.0, 0.0)",500,2.9780376200000207,3.0,-100,0,0,115
11,"(0.0, 0.0)",500,2.9757877800000228,3.0,-100,0,0,128
12,"(0.0, 0.0)",500,2.973374380000025,3.0,-100,0,0,112
13,"(0.0, 0.0)",500,2.971288100000027,3.0,-100,0,0,113
14,"(0.0, 0.0)",500,2.968998260000029,3.0,-100,0,0,120
15,"(0.0, 0.0)",500,2.966830200000031,3.0,-100,0,0,126
16,"(0.0, 0.0)",500,2.9642132400000336,3.0,-100,0,0,112
17,"(0.0, 0.0)",500,2.961678060000036,3.0,-100,0,0,116
18,"(0.0, 0.0)",500,2.959510000000038,3.0,-100,0,0,128
19,"(0.0, 0.0)",500,2.95734194000004,3.0,-100,0,0,124
20,"(0.0, 0.0)",500,2.955379220000042,3.0,-100,0,0,118
21,"(0.0, 0.0)",500,2.953047600000044,3.0,-100,0,0,107
22,"(0.0, 0.0)",500,2.9505124200000465,3.0,-100,0,0,123
23,"(0.0, 0.0)",500,2.9482625800000486,3.0,-100,0,0,111
24,"(0.0, 0.0)",500,2.945849180000051,3.0,-100,0,0,118
25,"(0.0, 0.0)",500,2.9439682400000526,3.0,-100,0,0,115
26,"(0.0, 0.0)",500,2.9418001800000546,3.0,-100,0,0,113
27,"(0.0, 0.0)",500,2.9397956800000564,3.0,-100,0,0,123
28,"(0.0, 0.0)",500,2.9379147400000583,3.0,-100,0,0,114
29,"(0.0, 0.0)",500,2.9355431200000606,3.0,-100,0,0,126
30,"(0.0, 0.0)",500,2.933007940000063,3.0,-100,0,0,118
31,"(0.0, 0.0)",500,2.9311670000000647,3.0,-100,0,0,115
32,"(0.0, 0.0)",500,2.9294078400000663,3.0,-100,0,0,117
33,"(0.0, 0.0)",500,2.9273633400000683,3.0,-100,0,0,113
34,"(0.0, 0.0)",500,2.92548240000007,3.0,-100,0,0,114
35,"(0.0, 0.0)",500,2.9227836600000727,3.0,-100,0,0,134
36,"(0.0, 0.0)",500,2.920412040000075,3.0,-100,0,0,118
37,"(0.0, 0.0)",500,2.9177533000000775,3.0,-100,0,0,129
38,"(0.0, 0.0)",500,2.9154216800000796,3.0,-100,0,0,122
39,"(0.0, 0.0)",500,2.9132536200000816,3.0,-100,0,0,119
40,"(0.0, 0.0)",500,2.910594880000084,3.0,-100,0,0,127
41,"(0.0, 0.0)",500,2.908508600000086,3.0,-100,0,0,121
42,"(0.0, 0.0)",500,2.906422320000088,3.0,-100,0,0,107
43,"(0.0, 0.0)",500,2.90384536000009,3.0,-100,0,0,131
44,"(0.0, 0.0)",500,2.902209760000092,3.0,-100,0,0,109
45,"(0.0, 0.0)",500,2.9000417000000938,3.0,-100,0,0,120
46,"(0.0, 0.0)",500,2.8980372000000956,3.0,-100,0,0,123
47,"(0.0, 0.0)",500,2.8960327000000974,3.0,-100,0,0,121
48,"(0.0, 0.0)",500,2.8938246400000995,3.0,-100,0,0,124
49,"(0.0, 0.0)",500,2.8916565800001015,3.0,-100,0,0,123
50,"(0.0, 0.0)",500,2.889161400000104,3.0,-100,0,0,125
51,"(0.0, 0.0)",500,2.886666220000106,3.0,-100,0,0,111
52,"(0.0, 0.0)",500,2.8842128200001085,3.0,-100,0,0,125
53,"(0.0, 0.0)",500,2.8817176400001108,3.0,-100,0,0,133
54,"(0.0, 0.0)",500,2.8797549200001127,3.0,-100,0,0,122
55,"(0.0, 0.0)",500,2.8775868600001147,3.0,-100,0,0,122
56,"(0.0, 0.0)",500,2.8754188000001166,3.0,-100,0,0,124
57,"(0.0, 0.0)",500,2.872841840000119,3.0,-100,0,0,125
58,"(0.0, 0.0)",500,2.870797340000121,3.0,-100,0,0,118
59,"(0.0, 0.0)",500,2.868589280000123,3.0,-100,0,0,121
60,"(0.0, 0.0)",500,2.8670354600001247,3.0,-100,0,0,106
61,"(0.0, 0.0)",500,2.8642131600001273,3.0,-100,0,0,128
62,"(0.0, 0.0)",500,2.8618815400001294,3.0,-100,0,0,133
63,"(0.0, 0.0)",500,2.8596734800001316,3.0,-100,0,0,114
64,"(0.0, 0.0)",500,2.857096520000134,3.0,-100,0,0,120
65,"(0.0, 0.0)",500,2.854764900000136,3.0,-100,0,0,125
66,"(0.0, 0.0)",500,2.8523115000001384,3.0,-100,0,0,124
67,"(0.0, 0.0)",500,2.849694540000141,3.0,-100,0,0,119
68,"(0.0, 0.0)",500,2.8479353800001426,3.0,-100,0,0,117
69,"(0.0, 0.0)",500,2.845440200000145,3.0,-100,0,0,127
70,"(0.0, 0.0)",500,2.843313920000147,3.0,-100,0,0,115
71,"(0.0, 0.0)",500,2.841269420000149,3.0,-100,0,0,122
72,"(0.0, 0.0)",500,2.8388978000001512,3.0,-100,0,0,126
73,"(0.0, 0.0)",500,2.836729740000153,3.0,-100,0,0,110
74,"(0.0, 0.0)",500,2.834970580000155,3.0,-100,0,0,113
75,"(0.0, 0.0)",500,2.8328843000001567,3.0,-100,0,0,115
76,"(0.0, 0.0)",500,2.8308398000001587,3.0,-100,0,0,114
77,"(0.0, 0.0)",500,2.828426400000161,3.0,-100,0,0,118
78,"(0.0, 0.0)",500,2.826176560000163,3.0,-100,0,0,121
79,"(0.0, 0.0)",500,2.8238049400001652,3.0,-100,0,0,129
80,"(0.0, 0.0)",500,2.822169340000167,3.0,-100,0,0,118
81,"(0.0, 0.0)",500,2.819797720000169,3.0,-100,0,0,131
82,"(0.0, 0.0)",500,2.8173443200001715,3.0,-100,0,0,118
83,"(0.0, 0.0)",500,2.814849140000174,3.0,-100,0,0,124
84,"(0.0, 0.0)",500,2.812599300000176,3.0,-100,0,0,128
85,"(0.0, 0.0)",500,2.810349460000178,3.0,-100,0,0,121
86,"(0.0, 0.0)",500,2.80830496000018,3.0,-100,0,0,117
87,"(0.0, 0.0)",500,2.8055244400001826,3.0,-100,0,0,132
88,"(0.0, 0.0)",500,2.803071040000185,3.0,-100,0,0,131
89,"(0.0, 0.0)",500,2.800821200000187,3.0,-100,0,0,126
