time,nb dead,nb package,numpack,min E,max E
189,0,0,101,9.544015060003318,10
190,0,0,90,9.541937616003333,10
191,0,0,112,9.539287084003352,10
192,0,0,101,9.536533280003372,10
193,0,0,102,9.53395438400339,10
194,0,0,104,9.531702032003407,10
195,0,0,112,9.529019864003427,10
196,0,0,98,9.526910784003443,10
197,0,0,95,9.524618432003459,10
198,0,0,95,9.522326080003475,10
199,0,0,97,9.519858820003494,10
200,0,0,113,9.517176652003513,10
201,0,0,103,9.514454484003533,10
202,0,0,98,9.512488676003548,10
203,0,0,99,9.510451232003563,10
204,0,0,95,9.507983972003581,10
205,0,0,105,9.504903624003603,10
206,0,0,100,9.502109820003623,10
207,0,0,87,9.500287284003637,10
208,0,0,108,9.497891660003654,10
209,0,0,114,9.495209492003674,10
210,0,0,100,9.492558960003693,10
211,0,0,101,9.49026660800371,10
212,0,0,111,9.487727712003728,10
213,0,0,105,9.485650268003743,10
214,0,0,101,9.48332628000376,10
215,0,0,101,9.480819020003779,10
216,0,0,104,9.478383396003796,10
217,0,0,104,9.475629592003816,10
218,0,0,96,9.473193968003834,10
219,0,0,104,9.470543436003853,10
220,0,0,103,9.468465992003868,10
221,0,0,95,9.466388548003883,10
222,0,0,95,9.4640245600039,10
223,0,0,92,9.461875480003915,10
224,0,0,94,9.459479856003933,10
225,0,0,97,9.45701259600395,10
226,0,0,106,9.454720244003967,10
227,0,0,92,9.45289770800398,10
228,0,0,101,9.450318812004,10
229,0,0,106,9.447779916004018,10
230,0,0,99,9.445344292004036,10
231,0,0,110,9.442447216004057,10
232,0,0,110,9.439693412004077,10
233,0,0,99,9.437297788004095,10
234,0,0,110,9.434830528004113,10
235,0,0,93,9.432323268004131,10
236,0,0,106,9.42974437200415,10
237,0,0,103,9.427205476004168,10
238,0,0,98,9.424523308004188,10
239,0,0,97,9.422159320004205,10
240,0,0,92,9.419795332004222,10
241,0,0,83,9.417789524004236,10
242,0,0,105,9.415425536004253,10
243,0,0,108,9.412775004004272,10
244,0,0,108,9.41033938000429,10
245,0,0,109,9.40747394000431,10
246,0,0,101,9.40482340800433,10
247,0,0,101,9.402101240004349,10
248,0,0,110,9.399307436004369,10
249,0,0,109,9.396696904004388,10
250,0,0,95,9.394158008004407,10
251,0,0,112,9.391404204004427,10
252,0,0,95,9.389151852004444,10
253,0,0,97,9.387647496004455,10
254,0,0,102,9.385355144004471,10
255,0,0,96,9.38277624800449,10
256,0,0,103,9.380308988004508,10
257,0,0,99,9.377730092004526,10
258,0,0,109,9.375222832004544,10
259,0,0,97,9.37293048000456,10
260,0,0,97,9.371179580004574,10
261,0,0,111,9.368712320004592,10
262,0,0,95,9.366603240004608,10
263,0,0,107,9.363737800004628,10
264,0,0,105,9.361127268004648,10
265,0,0,96,9.358946552004664,10
266,0,0,95,9.35683747200468,10
267,0,0,110,9.354226940004699,10
268,0,0,100,9.351934588004715,10
269,0,0,101,9.349682236004732,10
270,0,0,102,9.347318248004749,10
271,0,0,94,9.345025896004765,10
272,0,0,97,9.342558636004783,10
273,0,0,110,9.339804832004804,10
274,0,0,96,9.33765575200482,10
275,0,0,107,9.33490194800484,10
276,0,0,107,9.332251416004858,10
277,0,0,95,9.330173972004873,10
278,0,0,100,9.327706712004892,10
279,0,0,101,9.325414360004908,10
280,0,0,113,9.322763828004927,10
281,0,0,105,9.320184932004945,10
282,0,0,96,9.317749308004963,10
283,0,0,86,9.315671864004978,10
284,0,0,115,9.312806424004998,10
285,0,0,104,9.310339164005017,10
286,0,0,102,9.308086812005033,10
287,0,0,103,9.305691188005051,10
288,0,0,96,9.303327200005068,10
289,0,0,99,9.300891576005085,10
290,0,0,104,9.298527588005102,10
291,0,0,105,9.296450144005117,10
292,0,0,110,9.294014520005135,10
293,0,0,105,9.291363988005154,10
294,0,0,107,9.288928364005171,10
295,0,0,98,9.285959652005193,10
296,0,0,92,9.283237484005213,10
297,0,0,105,9.280443680005233,10
298,0,0,94,9.278222964005248,10
299,0,0,106,9.275357524005269,10
300,0,0,95,9.273391716005284,10
301,0,0,95,9.270597912005304,10
302,0,0,100,9.26823392400532,10
303,0,0,104,9.26562339200534,10
304,0,0,98,9.26286958800536,10
305,0,0,100,9.260545600005377,10
306,0,0,110,9.257895068005396,10
307,0,0,94,9.255531080005413,10
308,0,0,89,9.253780180005426,10
309,0,0,87,9.251671100005442,10
310,0,0,110,9.24909220400546,10
311,0,0,101,9.246943124005476,10
312,0,0,109,9.244364228005495,10
313,0,0,101,9.242040240005512,10
314,0,0,102,9.23950134400553,10
315,0,0,99,9.237208992005547,10
316,0,0,107,9.234670096005566,10
317,0,0,95,9.232807560005579,10
318,0,0,98,9.230371936005596,10
319,0,0,92,9.228222856005612,10
320,0,0,106,9.22571559600563,10
321,0,0,111,9.222531976005653,10
322,0,0,87,9.220382896005669,10
323,0,0,86,9.218018908005686,10
324,0,0,107,9.214866924005708,10
325,0,0,99,9.212901116005723,10
326,0,0,100,9.21057712800574,10
327,0,0,97,9.208396412005756,10
328,0,0,88,9.20646224000577,10
329,0,0,99,9.204209888005787,10
330,0,0,105,9.201630992005805,10
331,0,0,84,9.19959354800582,10
332,0,0,103,9.19694301600584,10
333,0,0,102,9.194332484005859,10
334,0,0,109,9.192008496005876,10
335,0,0,103,9.188856512005898,10
336,0,0,101,9.186420888005916,10
337,0,0,105,9.184056900005933,10
338,0,0,101,9.181876184005949,10
339,0,0,112,9.178764200005972,10
340,0,0,88,9.176511848005989,10
341,0,0,107,9.174116224006006,10
342,0,0,100,9.171537328006025,10
343,0,0,95,9.16931661200604,10
344,0,0,108,9.166952624006058,10
345,0,0,97,9.164660272006074,10
346,0,0,99,9.16243955600609,10
347,0,0,102,9.159932296006108,10
348,0,0,98,9.157496672006125,10
349,0,0,105,9.154989412006143,10
350,0,0,104,9.152235608006164,10
351,0,0,98,9.149410168006185,10
352,0,0,93,9.147117816006201,10
353,0,0,93,9.144968736006216,10
354,0,0,85,9.142604748006233,10
355,0,0,96,9.140065852006252,10
356,0,0,103,9.137885136006268,10
357,0,0,96,9.135704420006284,10
358,0,0,91,9.133125524006303,10
359,0,0,97,9.13080153600632,10
360,0,0,104,9.127976096006341,10
361,0,0,104,9.125683744006357,10
362,0,0,112,9.123248120006375,10
363,0,0,100,9.120494316006395,10
364,0,0,97,9.117915420006414,10
365,0,0,101,9.11573470400643,10
366,0,0,109,9.113227444006448,10
367,0,0,94,9.110576912006467,10
368,0,0,91,9.108181288006485,10
369,0,0,93,9.105602392006503,10
370,0,0,89,9.104026400006514,10
371,0,0,96,9.101662412006531,10
372,0,0,102,9.099298424006548,10
373,0,0,100,9.096934436006565,10
374,0,0,104,9.094283904006584,10
375,0,0,108,9.091458464006605,10
376,0,0,105,9.088991204006623,10
377,0,0,94,9.086913760006638,10
378,0,0,107,9.084446500006656,10
379,0,0,120,9.081621060006677,10
380,0,0,108,9.078683984006698,10
381,0,0,104,9.076319996006715,10
382,0,0,109,9.073454556006736,10
383,0,0,84,9.071018932006753,10
384,0,0,95,9.06862330800677,10
385,0,0,97,9.066370956006788,10
386,0,0,103,9.063720424006807,10
387,0,0,95,9.061714616006821,10
388,0,0,101,9.059318992006839,10
389,0,0,100,9.057026640006855,10
390,0,0,109,9.054559380006873,10
391,0,0,92,9.052450300006889,10
392,0,0,106,9.050054676006907,10
393,0,0,94,9.047762324006923,10
394,0,0,91,9.04558160800694,10
395,0,0,95,9.043145984006957,10
396,0,0,99,9.040996904006972,10
397,0,0,114,9.03860128000699,10
398,0,0,91,9.036778744007004,10
399,0,0,99,9.034096576007023,10
400,0,0,111,9.031446044007042,10
401,0,0,98,9.029265328007058,10
402,0,0,109,9.026686432007077,10
403,0,0,100,9.023932628007097,10
404,0,0,97,9.021465368007116,10
405,0,0,98,9.019029744007133,10
406,0,0,97,9.016809028007149,10
407,0,0,90,9.015058128007162,10
408,0,0,109,9.012089416007184,10
409,0,0,105,9.009582156007202,10
410,0,0,98,9.006899988007222,10
411,0,0,97,9.00450436400724,10
412,0,0,104,9.001997104007257,10
413,0,0,90,8.999991296007272,10
414,0,0,96,8.997698944007288,10
415,0,0,101,8.995518228007304,10
416,0,0,97,8.99336914800732,10
417,0,0,102,8.990472072007341,10
418,0,0,107,8.98793317600736,10
419,0,0,94,8.985824096007375,10
420,0,0,94,8.983030292007395,10
421,0,0,103,8.980308124007415,10
422,0,0,95,8.978055772007432,10
423,0,0,101,8.97558851200745,10
424,0,0,99,8.973192888007468,10
425,0,0,109,8.970828900007485,10
426,0,0,94,8.9687914560075,10
427,0,0,108,8.966499104007516,10
428,0,0,104,8.963816936007536,10
429,0,0,114,8.960704952007559,10
430,0,0,94,8.958810780007573,10
431,0,0,105,8.95651842800759,10
432,0,0,107,8.954194440007607,10
433,0,0,89,8.952116996007621,10
434,0,0,104,8.949681372007639,10
435,0,0,95,8.947317384007656,10
436,0,0,97,8.945025032007672,10
437,0,0,98,8.942772680007689,10
438,0,0,101,8.940337056007706,10
439,0,0,104,8.937328344007728,10
440,0,0,103,8.935004356007745,10
441,0,0,91,8.932680368007762,10
442,0,0,88,8.930459652007778,10
443,0,0,104,8.928238936007794,10
444,0,0,97,8.925731676007812,10
445,0,0,109,8.923081144007831,10
446,0,0,93,8.920788792007848,10
447,0,0,99,8.918138260007867,10
448,0,0,103,8.915456092007886,10
449,0,0,96,8.913060468007904,10
450,0,0,108,8.910338300007924,10
451,0,0,91,8.90811758400794,10
452,0,0,99,8.905753596007957,10
453,0,0,103,8.902928156007977,10
454,0,0,96,8.900389260007996,10
455,0,0,106,8.897707092008016,10
456,0,0,98,8.895343104008033,10
457,0,0,106,8.892517664008054,10
458,0,0,93,8.890655128008067,10
459,0,0,103,8.888219504008084,10
460,0,0,109,8.885354064008105,10
461,0,0,102,8.882815168008124,10
462,0,0,109,8.880347908008142,10
463,0,0,107,8.878095556008159,10
464,0,0,103,8.875699932008176,10
465,0,0,96,8.873447580008193,10
466,0,0,102,8.87101195600821,10
467,0,0,101,8.868146516008231,10
468,0,0,99,8.865965800008247,10
469,0,0,98,8.863426904008266,10
470,0,0,97,8.861031280008284,10
471,0,0,109,8.858420748008303,10
472,0,0,104,8.85605676000832,10
473,0,0,87,8.854122588008334,10
474,0,0,100,8.851297148008355,10
475,0,0,93,8.848973160008372,10
476,0,0,100,8.846250992008391,10
477,0,0,89,8.843528824008411,10
478,0,0,100,8.84087829200843,10
479,0,0,105,8.838299396008448,10
480,0,0,95,8.836078680008464,10
481,0,0,109,8.833356512008484,10
482,0,0,111,8.830316164008506,10
483,0,0,98,8.827665632008525,10
484,0,0,100,8.825413280008542,10
485,0,0,107,8.822158024008566,10
486,0,0,97,8.819077676008588,10
487,0,0,91,8.816928596008603,10
488,0,0,98,8.814389700008622,10
489,0,0,91,8.812097348008638,10
490,0,0,104,8.809630088008657,10
491,0,0,85,8.80776755200867,10
492,0,0,95,8.80501374800869,10
493,0,0,97,8.802689760008708,10
494,0,0,99,8.800110864008726,10
495,0,0,99,8.797818512008742,10
496,0,0,103,8.795167980008761,10
497,0,0,107,8.79262908400878,10
498,0,0,101,8.790161824008798,10
499,0,0,87,8.787622928008817,10
500,0,0,102,8.785227304008835,10
501,0,0,99,8.78326149600885,10
502,0,0,111,8.78050769200887,10
503,0,0,105,8.778183704008887,10
504,0,0,93,8.775891352008903,10
505,0,0,105,8.773742272008919,10
506,0,0,99,8.771306648008936,10
507,0,0,106,8.768799388008954,10
508,0,0,116,8.766220492008973,10
509,0,0,98,8.76378486800899,10
510,0,0,94,8.761492516009007,10
511,0,0,104,8.758698712009027,10
512,0,0,91,8.756589632009042,10
513,0,0,94,8.75408237200906,10
514,0,0,100,8.751901656009077,10
515,0,0,101,8.749649304009093,10
516,0,0,101,8.746752228009115,10
517,0,0,110,8.744244968009133,10
518,0,0,108,8.741491164009153,10
519,0,0,101,8.739342084009168,10
520,0,0,104,8.737089732009185,10
521,0,0,113,8.734264292009206,10
522,0,0,111,8.731582124009226,10
523,0,0,95,8.729289772009242,10
524,0,0,103,8.726639240009261,10
525,0,0,92,8.723845436009281,10
526,0,0,87,8.721951264009295,10
527,0,0,98,8.71980218400931,10
528,0,0,100,8.717478196009328,10
529,0,0,104,8.715297480009344,10
530,0,0,107,8.712575312009363,10
531,0,0,96,8.71032296000938,10
532,0,0,91,8.7076724280094,10
533,0,0,87,8.705921528009412,10
534,0,0,104,8.703127724009432,10
535,0,0,94,8.700875372009449,10
536,0,0,101,8.698511384009466,10
537,0,0,104,8.695972488009485,10
538,0,0,88,8.694149952009498,10
539,0,0,94,8.69110960400952,10
540,0,0,109,8.688785616009538,10
541,0,0,105,8.686031812009558,10
542,0,0,100,8.683166372009579,10
543,0,0,94,8.680730748009596,10
544,0,0,102,8.678223488009614,10
545,0,0,94,8.675756228009632,10
546,0,0,105,8.673074060009652,10
547,0,0,110,8.670351892009672,10
548,0,0,105,8.667526452009692,10
549,0,0,99,8.664804284009712,10
550,0,0,96,8.662583568009728,10
551,0,0,101,8.660219580009745,10
552,0,0,86,8.657569048009764,10
553,0,0,92,8.65534833200978,10
554,0,0,114,8.652379620009802,10
555,0,0,83,8.650517084009815,10
556,0,0,107,8.648193096009832,10
557,0,0,99,8.645256020009853,10
558,0,0,103,8.64286039600987,10
559,0,0,102,8.64017822800989,10
560,0,0,95,8.63752769600991,10
561,0,0,102,8.635132072009927,10
562,0,0,86,8.632696448009945,10
563,0,0,99,8.63054736800996,10
564,0,0,96,8.628223380009977,10
565,0,0,107,8.625572848009996,10
566,0,0,98,8.623392132010013,10
567,0,0,103,8.620526692010033,10
568,0,0,104,8.61809106801005,10
569,0,0,103,8.615122356010072,10
570,0,0,108,8.612185280010094,10
571,0,0,106,8.609678020010112,10
572,0,0,98,8.60713912401013,10
573,0,0,101,8.604743500010148,10
574,0,0,99,8.602164604010166,10
575,0,0,99,8.599585708010185,10
576,0,0,97,8.597006812010203,10
577,0,0,88,8.595001004010218,10
578,0,0,106,8.592605380010236,10
579,0,0,99,8.590098120010254,10
580,0,0,97,8.587447588010273,10
581,0,0,97,8.584908692010291,10
582,0,0,94,8.582871248010306,10
583,0,0,106,8.580403988010325,10
584,0,0,102,8.578541452010338,10
585,0,0,109,8.575787648010358,10
586,0,0,110,8.57281893601038,10
587,0,0,93,8.570526584010397,10
588,0,0,94,8.56873568401041,10
589,0,0,98,8.566085152010428,10
590,0,0,106,8.56325971201045,10
591,0,0,100,8.560792452010467,10
592,0,0,99,8.558500100010484,10
593,0,0,105,8.555817932010504,10
594,0,0,96,8.553167400010523,10
595,0,0,100,8.550946684010539,10
596,0,0,103,8.548439424010557,10
597,0,0,106,8.545788892010576,10
598,0,0,104,8.543496540010592,10
599,0,0,104,8.541132552010609,10
600,0,0,106,8.538736928010627,10
601,0,0,101,8.536484576010643,10
602,0,0,97,8.533905680010662,10
603,0,0,87,8.532226416010674,10
604,0,0,108,8.529289340010695,10
605,0,0,99,8.527068624010711,10
606,0,0,96,8.524633000010729,10
607,0,0,109,8.522197376010746,10
608,0,0,97,8.519801752010764,10
609,0,0,103,8.517151220010783,10
610,0,0,96,8.514683960010801,10
611,0,0,112,8.511930156010822,10
612,0,0,105,8.509064716010842,10
613,0,0,95,8.50674072801086,10
614,0,0,99,8.504201832010878,10
615,0,0,101,8.502092752010894,10
616,0,0,99,8.499227312010914,10
617,0,0,107,8.496361872010935,10
618,0,0,97,8.493966248010953,10
619,0,0,99,8.491355716010972,10
620,0,0,104,8.488490276010992,10
621,0,0,97,8.48612628801101,10
622,0,0,107,8.483547392011028,10
623,0,0,101,8.480721952011049,10
624,0,0,98,8.478254692011067,10
625,0,0,97,8.475890704011084,10
626,0,0,99,8.4737816240111,10
627,0,0,106,8.47102782001112,10
628,0,0,106,8.468448924011138,10
629,0,0,90,8.466196572011155,10
630,0,0,94,8.46397585601117,10
631,0,0,110,8.46132532401119,10
632,0,0,100,8.459319516011204,10
633,0,0,98,8.456708984011224,10
634,0,0,94,8.454671540011239,10
635,0,0,101,8.451917736011259,10
636,0,0,94,8.449482112011276,10
637,0,0,102,8.447333032011292,10
638,0,0,98,8.445040680011308,10
639,0,0,100,8.442963236011323,10
640,0,0,104,8.44056761201134,10
641,0,0,92,8.438100352011359,10
642,0,0,99,8.434988368011382,10
643,0,0,104,8.4324811080114,10
644,0,0,82,8.430443664011415,10
645,0,0,94,8.428191312011432,10
646,0,0,106,8.425365872011453,10
647,0,0,97,8.423185156011469,10
648,0,0,103,8.420502988011489,10
649,0,0,98,8.418067364011506,10
650,0,0,105,8.415201924011527,10
651,0,0,96,8.412663028011545,10
652,0,0,97,8.410482312011561,10
653,0,0,96,8.408261596011577,10
654,0,0,105,8.405969244011594,10
655,0,0,96,8.40382016401161,10
656,0,0,92,8.402140900011622,10
657,0,0,113,8.399387096011642,10
658,0,0,100,8.396776564011661,10
659,0,0,104,8.393767852011683,10
660,0,0,94,8.3914038640117,10
661,0,0,90,8.389111512011716,10
662,0,0,99,8.386500980011736,10
663,0,0,94,8.384176992011753,10
664,0,0,91,8.382027912011768,10
665,0,0,99,8.380093740011782,10
666,0,0,103,8.377371572011802,10
667,0,0,97,8.375365764011816,10
668,0,0,95,8.372930140011833,10
669,0,0,93,8.371067604011847,10
670,0,0,113,8.368170528011868,10
671,0,0,105,8.365774904011886,10
672,0,0,113,8.363124372011905,10
673,0,0,108,8.360442204011925,10
674,0,0,109,8.357545128011946,10
675,0,0,111,8.355109504011963,10
676,0,0,87,8.353072060011979,10
677,0,0,96,8.350748072011996,10
678,0,0,100,8.348097540012015,10
679,0,0,108,8.345487008012034,10
680,0,0,97,8.342764840012054,10
681,0,0,90,8.340369216012071,10
682,0,0,115,8.337973592012089,10
683,0,0,93,8.335752876012105,10
684,0,0,99,8.333388888012122,10
685,0,0,102,8.33088162801214,10
686,0,0,106,8.328231096012159,10
687,0,0,102,8.325437292012179,10
688,0,0,95,8.322826760012198,10
689,0,0,102,8.320247864012217,10
690,0,0,92,8.317740604012235,10
691,0,0,101,8.31570316001225,10
692,0,0,107,8.313235900012268,10
693,0,0,98,8.310728640012286,10
694,0,0,91,8.308579560012301,10
695,0,0,111,8.30592902801232,10
696,0,0,107,8.302817044012343,10
697,0,0,110,8.300238148012362,10
698,0,0,100,8.298017432012378,10
699,0,0,104,8.295406900012397,10
700,0,0,109,8.292796368012416,10
701,0,0,90,8.290647288012432,10
702,0,0,95,8.288354936012448,10
703,0,0,99,8.285990948012465,10
704,0,0,115,8.283197144012485,10
705,0,0,94,8.280873156012502,10
706,0,0,114,8.277904444012524,10
707,0,0,98,8.27561209201254,10
708,0,0,98,8.273574648012556,10
709,0,0,95,8.271035752012574,10
710,0,0,94,8.268783400012591,10
711,0,0,91,8.265989596012611,10
712,0,0,103,8.263553972012629,10
713,0,0,95,8.261333256012644,10
714,0,0,104,8.258539452012664,10
715,0,0,111,8.256000556012683,10
716,0,0,93,8.253493296012701,10
717,0,0,98,8.25084276401272,10
718,0,0,95,8.248876956012735,10
719,0,0,104,8.246338060012754,10
720,0,0,93,8.243759164012772,10
721,0,0,95,8.241793356012787,10
722,0,0,100,8.239787548012801,10
723,0,0,101,8.237821740012816,10
724,0,0,106,8.235386116012833,10
725,0,0,98,8.23313376401285,10
726,0,0,101,8.23026832401287,10
727,0,0,105,8.227689428012889,10
728,0,0,112,8.224649080012911,10
729,0,0,95,8.22218182001293,10
730,0,0,103,8.219459652012949,10
731,0,0,91,8.216952392012967,10
732,0,0,110,8.214700040012984,10
733,0,0,108,8.211659692013006,10
734,0,0,88,8.20965388401302,10
735,0,0,89,8.207433168013036,10
736,0,0,100,8.204751000013056,10
737,0,0,105,8.202283740013074,10
738,0,0,95,8.200031388013091,10
739,0,0,92,8.197882308013106,10
740,0,0,101,8.195733228013122,10
741,0,0,94,8.193409240013139,10
742,0,0,95,8.190830344013158,10
743,0,0,107,8.188219812013177,10
744,0,0,98,8.185680916013196,10
745,0,0,92,8.183571836013211,10
746,0,0,101,8.18106457601323,10
747,0,0,100,8.178024228013252,10
748,0,0,100,8.175230424013272,10
749,0,0,106,8.172436620013292,10
750,0,0,99,8.170000996013309,10
751,0,0,93,8.167780280013325,10
752,0,0,86,8.166061016013337,10
753,0,0,105,8.164055208013352,10
754,0,0,104,8.16165958401337,10
755,0,0,104,8.158937416013389,10
756,0,0,89,8.156501792013406,10
757,0,0,117,8.153493080013428,10
758,0,0,93,8.151384000013444,10
759,0,0,98,8.148701832013463,10
760,0,0,106,8.146194572013481,10
761,0,0,113,8.143329132013502,10
762,0,0,108,8.14082187201352,10
763,0,0,97,8.138457884013537,10
764,0,0,100,8.135878988013555,10
765,0,0,91,8.13384154401357,10
766,0,0,108,8.131764100013585,10
767,0,0,107,8.129368476013603,10
768,0,0,108,8.126789580013622,10
769,0,0,120,8.124353956013639,10
770,0,0,96,8.122061604013656,10
771,0,0,98,8.119267800013676,10
772,0,0,97,8.116800540013694,10
773,0,0,109,8.114046736013714,10
774,0,0,101,8.111722748013731,10
775,0,0,95,8.109542032013747,10
